mentions_id,start_id,end_id,times
300679,86236,86113,2
300680,78036,95135,1
300681,64338,64995,1
300682,59790,62059,1
300683,58468,96153,1
300684,86440,85816,1
300685,86440,96943,1
300686,78192,75122,1
300687,84951,82986,1
300688,75774,74628,1
300689,66161,63007,2
300690,66161,83848,1
300691,66161,67004,1
300692,66161,67181,1
300693,86626,86626,1
300694,86626,61582,1
300695,60222,79100,1
300696,63505,98691,1
300697,60959,61080,1
300698,80395,88246,1
300699,81978,81978,1
300700,61411,61084,1
300701,69206,97436,1
300702,62308,98404,1
300703,86116,99699,1
300704,61965,61678,1
300705,62874,97056,1
300706,64107,98818,1
300707,64107,96615,1
300708,60730,90918,1
300709,62330,97744,1
300710,58042,96534,1
300711,77434,99106,1
300712,77434,64589,1
300713,84072,99622,1
300714,77531,96123,1
300715,96983,87132,1
300716,80330,90039,1
300717,84925,88246,1
300718,84925,83848,1
300719,70005,64463,1
300720,85670,85174,1
300721,85670,85514,1
300722,85670,85892,1
300723,85670,61512,1
300724,85670,85293,1
300725,73740,72263,1
300726,57643,97343,1
300727,93182,65894,1
300728,81713,83348,1
300729,86241,99704,1
300730,92585,97104,1
300731,71946,58461,1
300732,73980,96504,1
300733,73980,96512,1
300734,98220,61512,1
300735,92056,96724,1
300736,57033,97257,1
300737,80284,96465,1
300738,62880,97056,1
300739,70941,96231,1
300740,56933,97227,1
300741,84818,99654,1
300742,95605,82981,1
300743,71042,71114,1
300744,65371,62805,1
300745,61060,65104,1
300746,83673,84135,1
300747,61121,98042,1
300748,57760,97352,1
300749,57760,56965,1
300750,64256,58742,1
300751,83271,96822,1
300752,64126,96278,1
300753,64126,73195,1
300754,85578,61349,1
300755,86442,99706,1
300756,68794,57692,1
300757,62494,57692,1
300758,59755,97753,1
300759,64221,98848,1
300760,57374,88268,1
300761,86232,86132,1
300762,64206,69408,1
300763,63266,98641,1
300764,61982,98302,1
300765,62899,98575,1
300766,62899,62810,1
300767,62899,63095,1
300768,60059,97843,1
300769,60751,63023,1
300770,83812,83675,1
300771,62616,98522,1
300772,84681,84410,1
300773,58812,58578,1
300774,58812,58572,1
300775,87601,61084,1
300776,81700,96835,1
300777,58672,58780,1
300778,60494,97917,1
300779,65252,64515,1
300780,57254,97302,1
300781,89101,96665,1
300782,89101,96185,1
300783,86259,85696,1
300784,84638,83205,1
300785,62468,98473,1
300786,60281,97885,1
300787,67790,65368,1
300788,60976,61206,1
300789,96636,88565,1
300790,59393,97663,1
300791,60579,97944,1
300792,57403,79100,1
300793,69789,65397,1
300794,56589,56613,1
300795,85800,85271,1
300796,76669,69101,1
300797,63595,98711,1
300798,94276,94395,1
300799,96966,86827,1
300800,68195,97056,1
300801,64462,89469,1
300802,63571,98703,1
300803,83898,83087,1
300804,61674,89423,1
300805,59243,97629,1
300806,61804,74601,1
300807,61804,61796,1
300808,58367,63142,3
300809,72376,75907,1
300810,65651,65758,1
300811,84419,83602,1
300812,57256,97303,1
300813,57256,97304,1
300814,63313,98650,1
300815,80362,99442,1
300816,84288,84178,1
300817,84288,97242,1
300818,59125,90100,1
300819,59125,58987,1
300820,77469,96153,1
300821,60738,97986,1
300822,79802,79801,1
300823,64305,58484,1
300824,98609,63081,1
300825,56587,56613,1
300826,87577,86646,1
300827,58435,97489,1
300828,80405,58338,1
300829,59214,97575,1
300830,84803,99631,1
300831,58962,97553,1
300832,69883,96141,1
300833,75209,72056,1
300834,59626,96394,1
300835,64076,73195,1
300836,64076,65184,1
300837,63108,98014,1
300838,77637,99187,1
300839,61173,85290,1
300840,92184,87982,1
300841,65985,96153,1
300842,62786,62961,1
300843,74892,96155,1
300844,74892,71359,1
300845,69519,69649,1
300846,69519,96185,1
300847,69519,88476,1
300848,60834,60723,1
300849,85816,96943,1
300850,87882,66524,3
300851,90080,89546,1
300852,62230,98375,1
300853,56649,88567,1
300854,56649,97154,1
300855,83908,99604,1
300856,73861,97018,1
300857,73080,88246,1
300858,65696,96426,1
300859,80857,80857,2
300860,60835,97986,1
300861,63865,98761,1
300862,57803,56586,1
300863,77879,99229,1
300864,80817,96185,1
300865,60327,97892,1
300866,57451,80314,1
300867,94012,94255,1
300868,86427,61321,1
300869,58752,58484,1
300870,63151,65957,1
300871,83303,83233,1
300872,93086,65164,1
300873,61203,61146,1
300874,63557,63255,1
300875,61777,98270,1
300876,62539,88246,1
300877,80527,98798,1
300878,60244,96153,1
300879,60403,97904,1
300880,60403,97602,1
300881,73924,70752,1
300882,63203,63207,1
300883,76722,98974,1
300884,86910,86558,1
300885,86910,86625,1
300886,84099,83615,1
300887,84099,64463,1
300888,60158,90039,1
300889,71729,97773,1
300890,60424,79100,1
300891,63071,58376,1
300892,64395,98897,1
300893,63857,98759,1
300894,84935,83573,1
300895,59314,88246,1
300896,60150,90039,1
300897,79413,99401,1
300898,57006,56586,1
300899,63372,63255,1
300900,78674,95135,1
300901,67311,58597,1
300902,72236,88841,1
300903,72236,71473,1
300904,72236,57692,1
300905,72236,96123,1
300906,83775,83338,1
300907,62936,98585,1
300908,62520,98495,1
300909,60477,97913,1
300910,80845,97420,1
300911,82737,96787,1
300912,66099,96426,1
300913,59042,97572,1
300914,64209,98844,1
300915,62184,61678,1
300916,78023,99267,1
300917,59834,97745,1
300918,62602,95694,1
300919,63732,63255,1
300920,59219,97623,1
300921,86265,87456,1
300922,61959,61924,1
300923,64237,98851,1
300924,64237,61796,1
300925,60283,97879,1
300926,60283,64421,1
300927,61761,61754,1
300928,81425,82650,1
300929,59603,97706,1
300930,84514,84068,1
300931,64390,97305,1
300932,62830,60832,1
300933,58486,58317,1
300934,87608,86430,1
300935,87608,85174,1
300936,87608,86626,1
300937,59419,88246,1
300938,57359,97309,1
300939,85601,85150,1
300940,85601,85174,1
300941,71178,65894,1
300942,58283,97472,1
300943,78147,99280,1
300944,85641,73795,1
300945,61133,98042,1
300946,62345,98417,1
300947,80675,99507,1
300948,56685,97171,1
300949,64974,58338,1
300950,61680,98245,1
300951,61680,62059,1
300952,64007,98787,1
300953,63234,98633,1
300954,63234,63207,1
300955,60866,98014,1
300956,63315,63557,1
300957,84035,83230,1
300958,87526,86646,1
300959,56604,56613,1
300960,67379,65104,1
300961,87460,86646,1
300962,65890,58317,1
300963,56625,97161,1
300964,56625,56586,1
300965,78449,64463,1
300966,62636,98395,1
300967,65580,65059,1
300968,62088,98344,1
300969,62402,98445,1
300970,67140,65059,1
300971,57342,89743,1
300972,58134,97446,1
300973,58134,59250,1
300974,79586,79567,1
300975,57644,56965,1
300976,86060,85398,1
300977,86060,86369,1
300978,86060,61544,1
300979,93679,89388,1
300980,58125,97443,1
300981,62993,97917,1
300982,60243,97877,1
300983,59280,97623,1
300984,98219,61512,1
300985,79634,99410,1
300986,69156,58317,1
300987,66292,67159,1
300988,77528,99152,1
300989,63979,98798,1
300990,61031,98059,1
300991,59248,88246,1
300992,97928,97928,1
300993,87487,88542,1
300994,59540,97692,1
300995,75650,70026,1
300996,57628,56586,1
300997,59913,97798,1
300998,76230,83848,1
300999,76230,57692,1
301000,76230,94737,1
301001,80259,80825,1
301002,80259,64617,1
301003,58206,66576,1
301004,58206,58206,1
301005,80180,99431,1
301006,58703,97056,1
301007,81578,88268,3
301008,81578,83848,1
301009,81578,88841,2
301010,56981,97241,1
301011,70967,61065,1
301012,74693,58361,1
301013,85132,85224,1
301014,85132,61057,1
301015,58421,58317,1
301016,78328,99298,1
301017,83875,88246,1
301018,60982,61034,1
301019,56676,57775,1
301020,62292,88246,1
301021,80863,65059,1
301022,77975,99258,1
301023,86235,86132,1
301024,85599,99681,1
301025,85599,85271,1
301026,77157,94491,1
301027,84923,84142,1
301028,59319,97645,1
301029,59319,91786,1
301030,59319,97567,1
301031,70223,71211,1
301032,63702,98333,1
301033,84231,84014,1
301034,68758,58501,1
301035,71325,89460,1
301036,83880,83728,1
301037,69518,64995,1
301038,59621,97713,1
301039,59433,97666,1
301040,63929,97897,1
301041,88086,67148,1
301042,88086,88505,1
301043,56682,88567,1
301044,56682,92190,1
301045,62599,98517,1
301046,57820,97388,1
301047,89908,96195,1
301048,60904,61126,1
301049,77519,99149,1
301050,62380,98434,1
301051,83970,83719,1
301052,75475,96624,1
301053,85697,85505,1
301054,80643,86176,1
301055,57228,95162,1
301056,99241,95162,1
301057,81221,97068,1
301058,63636,88078,1
301059,79379,79355,1
301060,63363,98659,1
301061,71733,96126,1
301062,79448,79448,1
301063,57221,91737,1
301064,77204,96724,1
301065,77204,97146,1
301066,84080,83375,1
301067,58985,94773,1
301068,60714,89552,1
301069,58519,97496,1
301070,63902,98772,1
301071,83872,99577,1
301072,57733,97366,1
301073,93261,93884,1
301074,83960,83035,1
301075,87483,87812,1
301076,66787,96426,1
301077,58518,97496,1
301078,61166,98100,1
301079,61166,61107,1
301080,57353,97307,1
301081,70530,96479,1
301082,61239,98120,1
301083,59113,97591,1
301084,80300,70239,1
301085,58810,60844,1
301086,56802,97193,1
301087,59915,97799,1
301088,80689,97915,1
301089,86277,61057,1
301090,61525,61034,1
301091,83231,99574,1
301092,83231,83848,1
301093,57545,97326,1
301094,60355,97897,1
301095,77569,69627,1
301096,61069,61334,1
301097,69098,96535,1
301098,94099,94082,1
301099,60041,97835,1
301100,80652,97590,1
301101,62476,96534,1
301102,86190,96936,1
301103,70799,84032,1
301104,80871,99537,1
301105,77217,95872,1
301106,77217,83848,1
301107,59738,64463,1
301108,61021,74881,1
301109,59979,97818,1
301110,96617,75374,1
301111,87558,86132,1
301112,60572,60552,1
301113,88577,66524,2
301114,60227,97875,1
301115,87140,85515,1
301116,79383,79355,1
301117,60962,98042,1
301118,80710,98775,1
301119,66118,58338,1
301120,66118,65996,1
301121,62867,62820,1
301122,68557,68557,1
301123,96000,97152,1
301124,60157,90039,1
301125,59861,97783,1
301126,62058,98333,1
301127,80876,58298,1
301128,85300,85283,1
301129,64577,87984,1
301130,75878,96435,1
301131,58890,69197,1
301132,65664,96535,1
301133,63298,98647,1
301134,88764,96185,1
301135,60998,61321,1
301136,81398,97068,1
301137,57741,97336,1
301138,57741,64465,1
301139,77721,99200,1
301140,77721,89105,1
301141,59842,97777,1
301142,63212,98630,1
301143,96391,96231,1
301144,59797,97768,1
301145,83865,57692,1
301146,57205,97291,1
301147,80536,97590,1
301148,63066,63142,1
301149,86140,85616,1
301150,86140,85533,1
301151,86140,85150,1
301152,86140,85696,1
301153,92123,96724,1
301154,59669,59668,1
301155,89136,96400,1
301156,71415,98649,1
301157,60273,97879,1
301158,60273,64421,1
301159,76846,99000,1
301160,95829,90992,1
301161,61222,96338,1
301162,57957,97415,1
301163,62093,98345,1
301164,62093,61678,1
301165,62672,98536,1
301166,60621,65368,1
301167,58124,97442,1
301168,70767,96624,1
301169,57853,76766,1
301170,62474,98477,1
301171,58144,97447,1
301172,58144,56743,1
301173,60152,97866,1
301174,60152,90039,1
301175,65138,65104,1
301176,60664,58578,1
301177,81951,64421,1
301178,60380,95135,1
301179,77549,99158,1
301180,61354,98151,1
301181,80607,99495,1
301182,84515,83673,1
301183,59905,97795,1
301184,60684,97912,1
301185,60684,97975,1
301186,60684,60832,1
301187,75154,69776,1
301188,57662,58997,1
301189,97379,56586,1
301190,79353,79350,1
301191,61384,98162,1
301192,84653,99649,1
301193,71542,96126,1
301194,77334,96724,1
301195,97274,57113,1
301196,97274,97274,1
301197,57676,57692,1
301198,57579,64465,1
301199,84998,99659,1
301200,58370,69116,1
301201,63658,98720,1
301202,61210,98113,1
301203,57459,88246,1
301204,59305,97643,1
301205,93372,88560,1
301206,59636,97719,1
301207,59636,97710,1
301208,59636,57899,1
301209,75070,87400,1
301210,57376,88268,1
301211,96838,82072,1
301212,57272,92190,1
301213,72504,72463,1
301214,97252,97297,1
301215,58182,97455,1
301216,98199,61334,1
301217,59443,97668,1
301218,58309,58317,1
301219,77903,99238,1
301220,62457,64465,1
301221,64145,96671,1
301222,64145,72921,1
301223,61424,61512,1
301224,63937,97439,1
301225,63937,97614,1
301226,86509,99708,1
301227,82879,99554,1
301228,62692,98544,1
301229,84891,99583,1
301230,85851,85524,1
301231,85851,61544,1
301232,83441,83001,1
301233,83143,96822,1
301234,99315,99315,1
301235,59121,76993,1
301236,61339,98145,1
301237,65298,58317,1
301238,58284,58780,1
301239,67538,58484,1
301240,69225,69565,1
301241,77099,99047,1
301242,63606,98714,1
301243,59264,97634,1
301244,88149,88269,1
301245,88149,93812,3
301246,81365,76992,1
301247,86388,86024,1
301248,98945,96797,1
301249,74169,74169,1
301250,80628,64465,1
301251,62003,61796,1
301252,61790,98272,1
301253,60596,97950,1
301254,85965,85846,1
301255,85805,61536,1
301256,60053,97840,1
301257,57648,92190,1
301258,58999,97561,1
301259,82034,96787,1
301260,87222,61034,1
301261,87222,73784,1
301262,56670,97167,1
301263,62279,98390,1
301264,64350,96394,1
301265,59153,97602,1
301266,84755,76572,1
301267,64079,66576,1
301268,77257,99073,1
301269,79361,79357,1
301270,58548,89743,1
301271,64151,96278,1
301272,64151,73195,1
301273,66049,58484,1
301274,66049,58578,1
301275,78476,99317,2
301276,64355,89442,1
301277,58078,64138,1
301278,60749,98617,1
301279,60749,58780,1
301280,76629,98957,1
301281,63798,58501,1
301282,97446,59250,1
301283,74126,96642,1
301284,61007,98043,1
301285,72456,96444,1
301286,59297,62755,1
301287,74066,70752,1
301288,79589,99408,1
301289,65264,58597,1
301290,78989,99371,1
301291,80792,97899,1
301292,61019,61531,1
301293,61019,61582,1
301294,57215,97297,1
301295,79433,88513,1
301296,57732,57775,1
301297,57732,97449,1
301298,62714,98550,1
301299,62714,98151,1
301300,57565,57263,1
301301,57661,97354,1
301302,63554,61774,1
301303,63938,98781,1
301304,73742,96487,1
301305,63507,98692,1
301306,97287,56736,1
301307,80631,80856,1
301308,58039,97424,1
301309,61896,61678,1
301310,83672,83046,1
301311,63491,98689,1
301312,57066,79100,1
301313,74057,58361,1
301314,62379,98433,1
301315,60098,69197,1
301316,63623,98717,1
301317,63623,63504,1
301318,98671,63429,1
301319,80154,99430,1
301320,62335,98414,1
301321,57673,88246,1
301322,60044,97837,1
301323,60139,64463,1
301324,57624,95444,1
301325,60495,97917,1
301326,73168,96126,1
301327,85671,99684,1
301328,66353,98604,1
301329,73350,71140,1
301330,60517,97925,1
301331,58240,57263,1
301332,77482,64515,1
301333,87439,61512,1
301334,62337,70099,1
301335,77618,99180,1
301336,72288,96353,1
301337,61082,73784,1
301338,76462,97654,1
301339,80170,80168,1
301340,70326,64463,1
301341,62007,98322,1
301342,95991,95135,1
301343,95991,91037,1
301344,73052,96118,1
301345,60194,89040,1
301346,94130,65164,1
301347,61846,98289,1
301348,76394,98921,1
301349,62930,58484,1
301350,61044,88246,1
301351,84545,83413,1
301352,83485,64498,1
301353,58265,58317,1
301354,72339,90108,1
301355,93321,94255,1
301356,84957,84048,1
301357,60679,97973,1
301358,59649,97721,1
301359,74134,96231,1
301360,74134,96185,1
301361,72778,87225,1
301362,59835,96153,1
301363,59225,97625,1
301364,57744,69759,1
301365,57486,90039,1
301366,58483,97494,1
301367,58483,58578,1
301368,64129,57335,1
301369,58193,64463,1
301370,60252,97878,1
301371,64873,65491,1
301372,62675,98537,1
301373,58034,69197,1
301374,98265,61657,1
301375,98265,61678,1
301376,84622,76553,1
301377,60007,57692,1
301378,83973,99620,1
301379,64740,64670,1
301380,76770,79081,1
301381,86469,85214,1
301382,86469,85208,1
301383,60395,97903,1
301384,59795,97766,1
301385,59159,70099,1
301386,89058,87957,1
301387,99540,64484,1
301388,61186,98104,1
301389,61186,98042,1
301390,61578,98221,1
301391,61578,61512,1
301392,83823,83848,1
301393,57137,83848,1
301394,63908,97513,1
301395,63908,63908,1
301396,62608,95694,1
301397,62608,98523,1
301398,57651,97350,1
301399,63737,98731,1
301400,96960,96968,1
301401,67186,95162,1
301402,92084,64465,1
301403,79362,79355,1
301404,59070,58987,1
301405,59238,97623,1
301406,95833,98794,1
301407,57563,97331,1
301408,94352,94037,1
301409,94352,93469,1
301410,59555,96773,1
301411,57428,89743,1
301412,60406,98808,1
301413,82944,95135,1
301414,96150,75940,1
301415,72218,61796,1
301416,61169,98101,1
301417,85575,85559,1
301418,98024,98043,1
301419,86267,86132,1
301420,84839,84181,1
301421,58022,97422,1
301422,78213,99285,1
301423,80591,99492,1
301424,94797,95264,1
301425,63870,65903,1
301426,59712,97735,1
301427,62638,99175,1
301428,73169,72462,1
301429,73169,96216,2
301430,65377,88841,1
301431,99484,58578,1
301432,64554,64554,1
301433,85968,88567,1
301434,77786,99214,1
301435,93929,94209,1
301436,60889,61512,1
301437,97747,97714,1
301438,92803,97673,1
301439,64111,96278,1
301440,64111,73195,1
301441,77474,89743,1
301442,85206,86626,1
301443,85206,86625,1
301444,57568,58110,1
301445,87410,61189,1
301446,57029,92190,1
301447,79441,79386,1
301448,58307,87933,1
301449,58307,58501,1
301450,86413,86625,1
301451,86413,85147,1
301452,62421,98453,1
301453,61764,98262,1
301454,57891,97403,1
301455,95257,95135,1
301456,67425,58597,1
301457,64180,98833,1
301458,57961,97416,1
301459,86193,87456,1
301460,77783,99213,1
301461,85254,86527,1
301462,85254,85776,1
301463,80540,99482,1
301464,68037,89546,1
301465,68037,58780,1
301466,69491,69408,1
301467,69491,88542,1
301468,90644,97317,1
301469,60427,70099,1
301470,63344,61796,1
301471,63344,63255,1
301472,56769,97187,1
301473,69704,88128,1
301474,62550,96534,1
301475,71986,96153,1
301476,71986,71473,1
301477,61484,85825,1
301478,82267,56743,1
301479,62139,96486,1
301480,61127,98086,1
301481,59677,97732,1
301482,88395,96185,1
301483,59980,97819,1
301484,59980,97852,1
301485,60551,97936,2
301486,62438,98460,1
301487,83317,83146,1
301488,85129,85145,1
301489,86230,85515,1
301490,86230,87456,1
301491,59498,97681,1
301492,84547,84125,1
301493,60282,97879,1
301494,60282,64421,1
301495,65874,98586,1
301496,65874,63095,1
301497,71483,96126,1
301498,71483,96231,1
301499,58825,97529,1
301500,57079,97265,1
301501,62853,58376,1
301502,62853,58317,1
301503,79400,79386,1
301504,86074,86176,1
301505,62723,98552,1
301506,78248,79100,1
301507,59030,97568,1
301508,86788,61034,5
301509,86788,86646,1
301510,86788,86595,1
301511,59510,97683,1
301512,61918,98304,1
301513,59830,97753,1
301514,85004,83046,1
301515,62750,96123,1
301516,62709,98814,1
301517,93215,65164,1
301518,59617,97711,1
301519,61262,98129,1
301520,61601,61678,1
301521,57049,58929,1
301522,59266,97556,1
301523,60544,66966,1
301524,77572,77572,1
301525,85582,85174,1
301526,85582,85147,1
301527,85582,61304,1
301528,85582,85293,2
301529,85582,85214,1
301530,85582,85208,1
301531,96786,81379,1
301532,86114,87787,1
301533,86114,96929,1
301534,60237,61807,1
301535,61232,98102,1
301536,61232,60975,1
301537,96165,96126,1
301538,61635,97162,1
301539,61635,98353,1
301540,59769,95162,1
301541,79560,64516,1
301542,57163,97282,1
301543,57341,95162,1
301544,79878,99419,1
301545,76356,98912,1
301546,66632,65059,1
301547,60589,97950,1
301548,63962,97773,1
301549,79731,79387,1
301550,79731,79706,1
301551,67215,58484,1
301552,84623,83913,1
301553,77676,77362,1
301554,76145,96683,1
301555,76145,70099,1
301556,60172,57543,1
301557,60790,97499,1
301558,61844,97436,1
301559,84338,83605,1
301560,84904,99609,1
301561,86063,87456,1
301562,59090,97585,1
301563,59317,88246,1
301564,62195,61678,1
301565,86897,65107,1
301566,69451,66468,1
301567,79825,79825,1
301568,77044,99041,1
301569,61227,98115,1
301570,60908,86629,1
301571,56797,56586,1
301572,56797,97444,1
301573,58204,57910,1
301574,58204,97258,1
301575,64115,97638,1
301576,97936,97936,1
301577,96401,88565,1
301578,79199,91422,1
301579,65926,64892,1
301580,77201,99065,1
301581,78936,99365,1
301582,83723,83021,1
301583,57526,88567,1
301584,57526,64463,1
301585,96933,85150,1
301586,62217,98373,1
301587,72015,96409,1
301588,59856,97781,1
301589,59856,59020,1
301590,58295,58317,1
301591,64351,89442,1
301592,58227,57587,1
301593,58227,96531,1
301594,64188,64463,1
301595,63360,62115,1
301596,83645,83133,1
301597,59107,97589,1
301598,59107,99153,1
301599,85285,85174,1
301600,89359,62177,1
301601,89359,95162,1
301602,80163,99430,1
301603,60306,90039,1
301604,60180,79100,1
301605,59559,97698,1
301606,61734,98255,1
301607,65176,88246,1
301608,83805,83648,1
301609,87518,74628,1
301610,77759,79657,1
301611,58980,57323,1
301612,59886,97792,1
301613,86512,87456,1
301614,81423,66724,1
301615,63730,61796,1
301616,63730,63476,1
301617,63450,98681,1
301618,63450,98693,1
301619,58314,58317,1
301620,59071,64463,1
301621,63432,98675,1
301622,76798,94737,1
301623,66222,81578,1
301624,70953,69726,1
301625,88678,96618,1
301626,75840,71473,1
301627,59092,88246,1
301628,59051,64463,1
301629,61454,98057,1
301630,83473,99592,1
301631,59381,97660,1
301632,85870,61034,1
301633,98587,63007,1
301634,70206,96155,1
301635,59222,97624,1
301636,62286,96123,1
301637,61281,61531,1
301638,60323,71473,1
301639,79515,99406,1
301640,59158,97603,1
301641,83513,99593,1
301642,61157,99682,1
301643,63158,98591,1
301644,62440,98461,1
301645,99440,98755,1
301646,85651,61544,1
301647,85659,85480,1
301648,85659,96943,2
301649,66354,58484,1
301650,80549,99485,1
301651,83654,99603,1
301652,59002,97563,1
301653,63575,98675,1
301654,81837,92992,1
301655,60748,97879,1
301656,83186,84178,1
301657,56854,97239,1
301658,84178,97242,1
301659,84178,96911,1
301660,59021,59020,1
301661,57980,57849,1
301662,66586,66524,1
301663,57640,97347,1
301664,83843,99611,1
301665,61273,98122,1
301666,63887,98769,1
301667,61643,61678,1
301668,63717,98727,1
301669,95811,64465,1
301670,58577,58780,1
301671,79553,79841,1
301672,95545,95135,1
301673,57982,97418,1
301674,96419,73079,1
301675,72644,66013,1
301676,61047,98054,1
301677,61398,98169,1
301678,61398,61512,1
301679,60182,90039,1
301680,84286,84208,1
301681,63562,98701,1
301682,59926,59890,1
301683,85187,67357,1
301684,61473,86430,1
301685,89521,83848,1
301686,78875,99358,1
301687,57025,97255,1
301688,59178,57692,1
301689,85893,85303,2
301690,56611,57775,1
301691,86134,61304,1
301692,77596,99174,1
301693,60899,98027,1
301694,64369,66524,2
301695,80748,99516,1
301696,79854,79871,1
301697,79854,79854,1
301698,86514,86478,1
301699,81270,91669,2
301700,68137,58376,1
301701,63144,63160,1
301702,59537,59020,1
301703,97886,90039,1
301704,84735,57692,1
301705,58704,58484,1
301706,57136,97277,1
301707,66644,65104,1
301708,62870,58317,1
301709,85407,86535,1
301710,71933,97669,1
301711,63685,98126,1
301712,61150,98096,1
301713,77104,99050,1
301714,77104,57692,1
301715,56637,64465,1
301716,59213,97622,1
301717,57532,97317,1
301718,85616,85533,2
301719,85616,85150,2
301720,85616,85174,1
301721,84737,84615,1
301722,87564,98136,1
301723,87564,86646,1
301724,62048,98330,1
301725,98538,83848,1
301726,98538,57692,1
301727,64149,96278,1
301728,64149,73195,1
301729,65460,64515,1
301730,62522,98497,1
301731,62606,98518,1
301732,62606,70099,1
301733,60070,97847,1
301734,62502,98489,1
301735,61784,98271,1
301736,89969,66618,1
301737,57140,83848,1
301738,58835,97513,1
301739,62965,98586,1
301740,62965,63095,1
301741,83979,99598,1
301742,84335,83848,1
301743,59550,97695,1
301744,77891,77891,1
301745,59920,89743,1
301746,63975,96153,1
301747,81328,97614,1
301748,59463,96522,1
301749,59463,97666,1
301750,59463,98774,1
301751,59859,97782,1
301752,61246,98123,1
301753,61246,61531,1
301754,98323,62011,1
301755,62574,59020,1
301756,74483,99618,1
301757,60178,96153,1
301758,69615,93220,1
301759,57319,88567,1
301760,60368,57552,1
301761,80762,98798,1
301762,83411,83035,1
301763,69439,64465,1
301764,62183,98282,1
301765,63227,63255,1
301766,80350,99441,1
301767,89158,88206,1
301768,80568,99447,1
301769,58651,97381,1
301770,97462,97458,1
301771,79519,79415,1
301772,74656,96126,1
301773,74656,96134,1
301774,79810,79810,5
301775,85613,85939,1
301776,63540,96278,1
301777,58827,58578,1
301778,63831,96278,1
301779,63831,73195,1
301780,62348,98418,1
301781,60324,97584,1
301782,61249,98125,1
301783,61249,86132,2
301784,61721,62059,1
301785,63671,98126,1
301786,56967,97239,1
301787,63449,59764,1
301788,60575,60552,1
301789,63116,58602,1
301790,58138,96570,1
301791,62766,60470,1
301792,93169,93947,1
301793,59519,97687,1
301794,83965,84754,1
301795,64220,96278,1
301796,64220,73195,1
301797,56806,57263,1
301798,79655,79635,1
301799,60247,64876,1
301800,85541,61189,1
301801,86194,85208,1
301802,64142,96671,1
301803,64142,72921,1
301804,61626,61678,1
301805,61443,98186,1
301806,96169,64463,1
301807,58362,58614,1
301808,61171,98042,1
301809,74180,61796,1
301810,60531,97489,1
301811,77546,99155,1
301812,77631,99186,1
301813,77631,89105,1
301814,59059,97576,1
301815,59059,82941,1
301816,60397,96153,1
301817,71110,96126,1
301818,71110,96231,1
301819,71110,96114,1
301820,66507,66618,1
301821,94140,94248,1
301822,59171,97608,1
301823,59535,64463,1
301824,59698,97738,1
301825,71817,96155,1
301826,61534,61034,1
301827,61534,98043,1
301828,60365,90039,1
301829,76391,83206,1
301830,80953,81290,1
301831,71830,96278,1
301832,64146,96278,1
301833,64146,73195,1
301834,56629,95162,1
301835,61368,98157,1
301836,77870,99227,1
301837,96552,74404,1
301838,77454,99121,1
301839,94041,88560,1
301840,62126,69817,1
301841,57330,90039,1
301842,63836,98755,1
301843,63582,61774,1
301844,59063,97578,1
301845,60985,98045,1
301846,66364,67159,1
301847,80889,80706,1
301848,59924,64465,1
301849,63966,98784,1
301850,63966,58742,1
301851,76032,96324,1
301852,63948,58484,1
301853,57702,97358,2
301854,57702,57911,1
301855,57702,97401,1
301856,57702,97386,1
301857,95654,82941,1
301858,59674,83848,1
301859,60269,97879,1
301860,60269,64421,1
301861,61563,98215,1
301862,62607,98519,1
301863,63710,63255,1
301864,57485,88246,1
301865,57388,83848,1
301866,86083,85398,1
301867,86083,85147,1
301868,68786,99447,1
301869,80690,90039,1
301870,85776,85524,1
301871,85776,61544,1
301872,85776,85293,1
301873,85776,85174,1
301874,60662,97969,1
301875,60662,60470,2
301876,82860,99549,1
301877,81682,96724,1
301878,60004,82914,1
301879,58901,96534,1
301880,58901,94773,1
301881,61333,98143,1
301882,82922,82915,1
301883,82922,82857,1
301884,63872,73784,1
301885,63872,64670,1
301886,82698,56621,1
301887,77568,69101,1
301888,57413,63697,1
301889,61180,61184,1
301890,60423,79100,1
301891,86555,86594,1
301892,80193,80168,1
301893,59960,97659,1
301894,61935,98307,1
301895,70246,96146,1
301896,63241,98634,1
301897,88292,88292,8
301898,77974,99257,1
301899,64122,96278,1
301900,64122,73195,1
301901,89231,61796,1
301902,59697,97732,1
301903,62244,88246,1
301904,60074,97850,1
301905,97367,79100,1
301906,57515,97323,1
301907,86022,99696,1
301908,60768,80369,1
301909,64353,64515,1
301910,79986,96464,1
301911,82528,96724,1
301912,86677,73784,1
301913,60651,88841,1
301914,60745,97915,1
301915,69507,87926,1
301916,60131,97864,1
301917,61159,61184,1
301918,60724,63007,1
301919,84550,83598,1
301920,84550,96909,1
301921,92010,57714,1
301922,64110,98819,1
301923,62489,98483,1
301924,60219,86176,1
301925,80726,99513,1
301926,93343,83848,1
301927,61944,98311,1
301928,80610,97508,1
301929,85172,85147,2
301930,85172,85148,1
301931,85172,85146,1
301932,61524,98206,1
301933,71392,68839,1
301934,83952,77495,1
301935,58679,96153,1
301936,86862,67357,5
301937,79688,99397,1
301938,82818,81438,1
301939,82288,70516,1
301940,85274,99666,1
301941,79648,79632,1
301942,61043,61203,1
301943,81421,83848,1
301944,61953,98310,1
301945,59611,97710,1
301946,59611,57899,1
301947,66002,96426,2
301948,62480,98479,1
301949,98611,58338,1
