talks_about_id,user_id,event_id
276219,77688,20
276220,84813,26
276221,61724,10
276222,79596,21
276223,93866,32
276224,79716,21
276225,80560,24
276226,81514,25
276227,93638,32
276228,95175,33
276229,58279,3
276230,82239,25
276231,73699,18
276232,62532,11
276233,63053,12
276234,92899,33
276235,71906,18
276236,80282,23
276237,85925,27
276238,82174,25
276239,81542,25
276240,72244,18
276241,64591,16
276242,84201,26
276243,81604,25
276244,62022,10
276245,93192,32
276246,74308,18
276247,67560,17
276248,88203,29
276249,85105,26
276250,57615,2
276251,61229,9
276252,63215,13
276253,62112,10
276254,82831,26
276255,80853,24
276256,73703,18
276257,70826,18
276258,78856,20
276259,65644,17
276260,79508,21
276261,57613,2
276262,88112,29
276263,72839,18
276264,63482,13
276265,79176,20
276266,72050,18
276267,65349,17
276268,67326,17
276269,56762,0
276270,80766,24
276271,93645,32
276272,93540,32
276273,77751,20
276274,62727,11
276275,61873,10
276276,64185,14
276277,85487,27
276278,91533,31
276279,85737,27
276280,86129,27
276281,72783,18
276282,61260,9
276283,93355,32
276284,83618,26
276285,85027,26
276286,59708,5
276287,79049,20
276288,64446,15
276289,80558,24
276290,73677,18
276291,72938,18
276292,78462,20
276293,64600,16
276294,78144,20
276295,64452,15
276296,57499,1
276297,84830,26
276298,58941,4
276299,84956,26
276300,66236,17
276301,62455,11
276302,93881,32
276303,70935,18
276304,63296,13
276305,57580,2
276306,65346,17
276307,74058,18
276308,85607,27
276309,85607,28
276310,83076,26
276311,71395,18
276312,71308,18
276313,74471,18
276314,87586,28
276315,71207,18
276316,66478,17
276317,86531,28
276318,86531,30
276319,95050,33
276320,73850,18
276321,95549,33
276322,63919,14
276323,64797,17
276324,58485,3
276325,58485,17
276326,65300,17
276327,87611,28
276328,61719,10
276329,61282,9
276330,70476,18
276331,73186,18
276332,83075,26
276333,78178,20
276334,66342,17
276335,63703,13
276336,65357,17
276337,81060,25
276338,61103,9
276339,85324,27
276340,67770,17
276341,71401,18
276342,72987,18
276343,58411,3
276344,78857,20
276345,61134,9
276346,58262,3
276347,57541,1
276348,59008,4
276349,87430,28
276350,62200,10
276351,63180,13
276352,80551,24
276353,84464,26
276354,74635,18
276355,87395,28
276356,62148,13
276357,77992,20
276358,82942,26
276359,66838,17
276360,61299,9
276361,61603,10
276362,80665,24
276363,83612,26
276364,82361,25
276365,86773,28
276366,71503,18
276367,57484,1
276368,61361,9
276369,64596,16
276370,83300,26
276371,56738,0
276372,72817,18
276373,73700,18
276374,91788,31
276375,86236,27
276376,59613,5
276377,56571,0
276378,56571,2
276379,83653,26
276380,85706,27
276381,70559,18
276382,71597,18
276383,66280,17
276384,73586,18
276385,78036,20
276386,63561,13
276387,74005,18
276388,87435,28
276389,70532,18
276390,92317,31
276391,73466,18
276392,71504,18
276393,65405,17
276394,86685,28
276395,64338,14
276396,72285,18
276397,72358,18
276398,93358,32
276399,77554,20
276400,85109,26
276401,69842,18
276402,63971,14
276403,86440,27
276404,86706,28
276405,78192,20
276406,65379,17
276407,84951,26
276408,73197,18
276409,90322,30
276410,65945,17
276411,65945,18
276412,65945,24
276413,80756,24
276414,72108,18
276415,66161,17
276416,74220,18
276417,65086,17
276418,73691,18
276419,86626,28
276420,83262,26
276421,74510,18
276422,78739,20
276423,72264,18
276424,91969,31
276425,60222,6
276426,57293,1
276427,63505,13
276428,84616,26
276429,61386,9
276430,84608,26
276431,72195,18
276432,60336,7
276433,60959,9
276434,79455,21
276435,86495,27
276436,57667,2
276437,57667,24
276438,90306,30
276439,80395,24
276440,64307,14
276441,80815,24
276442,65025,17
276443,65562,17
276444,81978,25
276445,62734,11
276446,82391,25
276447,57665,2
276448,57665,7
276449,61411,9
276450,90189,30
276451,86438,27
276452,87344,28
276453,62308,11
276454,63642,13
276455,86116,27
276456,62662,11
276457,66459,17
276458,70665,18
276459,61965,10
276460,80329,24
276461,88199,29
276462,88199,30
276463,88199,32
276464,64107,14
276465,60730,8
276466,62330,11
276467,89573,30
276468,87600,28
276469,77434,20
276470,95404,33
276471,70062,18
276472,74332,18
276473,83319,26
276474,76491,19
276475,84072,26
276476,77531,20
276477,92361,31
276478,60462,8
276479,74335,18
276480,74723,18
276481,77683,20
276482,72380,18
276483,67187,17
276484,93792,32
276485,88644,29
276486,87218,28
276487,78487,20
276488,73447,18
276489,84925,26
276490,70005,18
276491,73024,18
276492,65872,17
276493,73097,18
276494,85007,26
276495,72718,18
276496,81414,25
276497,82338,25
276498,83717,26
276499,74456,18
276500,62065,10
276501,87151,28
276502,85670,27
276503,72431,18
276504,95507,33
276505,71802,18
276506,73740,18
276507,60548,8
276508,71116,18
276509,83768,26
276510,58924,4
276511,61540,9
276512,60920,9
276513,77011,19
276514,78454,20
276515,90359,30
276516,93182,32
276517,81713,25
276518,78826,20
276519,73222,18
276520,86241,27
276521,90285,30
276522,71946,18
276523,74516,18
276524,73980,18
276525,86011,27
276526,61582,9
276527,61582,28
276528,92056,31
276529,82449,25
276530,56704,0
276531,64467,15
276532,81737,25
276533,66602,17
276534,59020,4
276535,80284,23
276536,63638,13
276537,70941,18
276538,78362,20
276539,71725,18
276540,78296,20
276541,84818,26
276542,89277,31
276543,89277,33
276544,77929,20
276545,95605,33
276546,70100,18
276547,90276,30
276548,82412,25
276549,64291,14
276550,93446,32
276551,74177,18
276552,71471,18
276553,71042,18
276554,74756,18
276555,80412,24
276556,65371,17
276557,65568,17
276558,90903,30
276559,61060,9
276560,93828,32
276561,85458,27
276562,83673,26
276563,58480,3
276564,58480,8
276565,61121,9
276566,72867,18
276567,87900,29
276568,85875,27
276569,57760,2
276570,64256,14
276571,79851,21
276572,84816,26
276573,84027,26
276574,83271,26
276575,73698,18
276576,63319,13
276577,85467,27
276578,64933,17
276579,82920,26
276580,60388,7
276581,62309,11
276582,62309,20
276583,58963,4
276584,58963,20
276585,58869,4
276586,85162,27
276587,85578,27
276588,81354,25
276589,87220,28
276590,93259,32
276591,86442,27
276592,82990,26
276593,80415,24
276594,62507,11
276595,57822,20
276596,83386,26
276597,70252,18
276598,74373,18
276599,62494,11
276600,74878,18
276601,63592,13
276602,66371,17
276603,71252,18
276604,66383,17
276605,89191,29
276606,60429,8
276607,69849,18
276608,91859,31
276609,88424,29
276610,64221,14
276611,66600,17
276612,92315,31
276613,86232,27
276614,61343,9
276615,78603,20
276616,78603,26
276617,88487,29
276618,73271,18
276619,81916,25
276620,64206,14
276621,83149,26
276622,63266,13
276623,86260,27
276624,60690,8
276625,93114,32
276626,83161,26
276627,62899,12
276628,59006,4
276629,66405,17
276630,72937,18
276631,77971,20
276632,62166,10
276633,78093,20
276634,86627,28
276635,60751,8
276636,66985,17
276637,69896,18
276638,66750,17
276639,64856,17
276640,90590,30
276641,67745,17
276642,76802,19
276643,67171,17
276644,89903,30
276645,77062,19
276646,71148,18
276647,79517,21
276648,83812,26
276649,78455,20
276650,62616,11
276651,84681,26
276652,82462,25
276653,87601,28
276654,62293,11
276655,65168,17
276656,81700,25
276657,66314,17
276658,78488,20
276659,63757,13
276660,81313,25
276661,62424,11
276662,74460,18
276663,65657,17
276664,60820,8
276665,66634,17
276666,65252,17
276667,79217,20
276668,85435,27
276669,89101,29
276670,64700,16
276671,86259,27
276672,78830,20
276673,72976,18
276674,71101,18
276675,84181,26
276676,84638,26
276677,76567,19
276678,93876,32
276679,65457,17
276680,65457,24
276681,62468,11
276682,63852,14
276683,63718,13
276684,93525,32
276685,81106,25
276686,74958,18
276687,82363,25
276688,83210,26
276689,88939,29
276690,60976,9
276691,86465,27
276692,90681,30
276693,74978,18
276694,76596,19
276695,67248,17
276696,81434,25
276697,64695,16
276698,87548,28
276699,60579,8
276700,89892,30
276701,67431,17
276702,56589,0
276703,81833,25
276704,81260,25
276705,84196,26
276706,77578,20
276707,83750,26
276708,64398,15
276709,64405,15
276710,83551,26
276711,57331,1
276712,69970,18
276713,85800,27
276714,76669,19
276715,80554,24
276716,67209,17
276717,59675,5
276718,83015,26
276719,77928,20
276720,65068,17
276721,73863,18
276722,67625,17
276723,74842,18
276724,89933,30
276725,73655,18
276726,64462,15
276727,84921,26
276728,61880,10
276729,63571,13
276730,83898,26
276731,73511,18
276732,62837,12
276733,66427,17
276734,61674,10
276735,81543,25
276736,74558,18
276737,74558,20
276738,81715,25
276739,70458,18
276740,76460,19
276741,91428,31
276742,85897,27
276743,70711,18
276744,88484,29
276745,88484,30
276746,88484,32
276747,60791,8
276748,79090,20
276749,74951,18
276750,63690,13
276751,65439,17
276752,64895,17
276753,84511,26
276754,61804,10
276755,93541,32
276756,58367,3
276757,80830,24
276758,72376,18
276759,65651,17
276760,91560,31
276761,71259,18
276762,65681,17
276763,65681,18
276764,84419,26
276765,73363,18
276766,65246,17
276767,84001,26
276768,59358,17
276769,59358,18
276770,59358,19
276771,59358,29
276772,59358,32
276773,63313,13
276774,66012,17
276775,72001,18
276776,86874,28
276777,88055,29
276778,88119,29
276779,65034,17
276780,95392,33
276781,60707,8
276782,58903,4
276783,70662,18
276784,65259,17
276785,80362,24
276786,61558,9
276787,89060,29
276788,77016,19
276789,78377,20
276790,84288,26
276791,61065,9
276792,61065,28
276793,77469,20
276794,88206,29
276795,61152,9
276796,80237,23
276797,74936,18
276798,57284,1
276799,64849,17
276800,62187,10
276801,71994,18
276802,67729,17
276803,64775,17
276804,60486,8
276805,77800,20
276806,61451,9
276807,73049,18
276808,78687,20
276809,84573,26
276810,65355,17
276811,81788,25
276812,60677,8
276813,75042,18
276814,83044,26
276815,90085,30
276816,62399,11
276817,64305,14
276818,65507,17
276819,62413,11
276820,56668,0
276821,81674,25
276822,65265,17
276823,64772,17
276824,62768,12
276825,89034,29
276826,78722,20
276827,91857,31
276828,78797,20
276829,56587,0
276830,81460,25
276831,62114,10
276832,80985,25
276833,85309,27
276834,85309,33
276835,87577,28
276836,65814,17
276837,62995,12
276838,58435,3
276839,69994,18
276840,65762,17
276841,65094,17
276842,67116,17
276843,95547,33
276844,89523,30
276845,91900,31
276846,80405,24
276847,84803,26
276848,63301,13
276849,58962,4
276850,71710,18
276851,69851,18
276852,69883,18
276853,83088,26
276854,80297,23
276855,85456,27
276856,60418,7
276857,63381,13
276858,63518,13
276859,73180,18
276860,59626,5
276861,57784,11
276862,72062,18
276863,64263,14
276864,64076,14
276865,67571,17
276866,87018,28
276867,74361,18
276868,84731,26
276869,63108,12
276870,77637,20
276871,60933,9
276872,88003,29
276873,88003,32
276874,65283,17
276875,62631,11
276876,61173,9
276877,87408,28
276878,78730,20
276879,84162,26
276880,86319,27
276881,92184,31
276882,92184,32
276883,64643,16
276884,64643,17
276885,66271,17
276886,65985,17
276887,65551,17
276888,64531,16
276889,62786,12
276890,60563,8
276891,71411,18
276892,70277,18
276893,74892,18
276894,81745,25
276895,69519,18
276896,60834,8
276897,80994,25
276898,71404,18
276899,85816,27
276900,64631,16
276901,64631,24
276902,60951,9
276903,57356,1
276904,85368,27
276905,70658,18
276906,87882,29
276907,72011,18
276908,58252,29
276909,90080,30
276910,88032,29
276911,62230,11
276912,83908,26
276913,73861,18
276914,59650,5
276915,88017,29
276916,65345,17
276917,73080,18
276918,64640,16
276919,64640,20
276920,65696,17
276921,64456,15
276922,74540,18
276923,80857,24
276924,85648,27
276925,64946,17
276926,64946,18
276927,72607,18
276928,84177,26
276929,56666,0
276930,66351,17
276931,89816,30
276932,60835,8
276933,64899,17
276934,74282,18
276935,81160,25
276936,63865,14
276937,86158,27
276938,60682,8
276939,60682,29
276940,60682,32
276941,70947,18
276942,62895,12
276943,77879,20
276944,80817,24
276945,72412,18
276946,60215,6
276947,69861,18
276948,78387,20
276949,77726,20
276950,89053,29
276951,64364,14
276952,72450,18
276953,60327,7
276954,60327,17
276955,61494,9
276956,81018,25
276957,65919,17
276958,84791,26
276959,61961,10
276960,57451,1
276961,56633,0
276962,80641,24
276963,86363,27
276964,93153,32
276965,83185,26
276966,78587,20
276967,86427,27
276968,83374,26
276969,79295,20
276970,78851,20
276971,61752,10
276972,84510,26
276973,63888,14
276974,58353,3
276975,62866,12
276976,63151,12
276977,80578,24
276978,68834,18
276979,67366,17
276980,83303,26
276981,93086,32
276982,57477,1
276983,78915,20
276984,74676,18
276985,62008,10
276986,61203,9
276987,63557,13
276988,61777,10
276989,62539,11
276990,62339,11
276991,89609,30
276992,63883,14
276993,91780,31
276994,81446,25
276995,60244,6
276996,56798,0
276997,87246,28
276998,80318,23
276999,81030,25
277000,83037,26
277001,66910,17
277002,60403,7
277003,60865,8
277004,78397,20
277005,66769,17
277006,73425,18
277007,70744,18
277008,85039,26
277009,73924,18
277010,64689,16
277011,65901,17
277012,63203,13
277013,63357,13
277014,88157,29
277015,87470,28
277016,93365,32
277017,86676,28
277018,92340,31
277019,72468,18
277020,93292,32
277021,76722,19
277022,86910,28
277023,66866,17
277024,84099,26
277025,60158,6
277026,58178,17
277027,81048,25
277028,61543,9
277029,77639,20
277030,76688,19
277031,67235,17
277032,84106,26
277033,63680,13
277034,74753,18
277035,60750,8
277036,86817,28
277037,86453,27
277038,89040,29
277039,89040,30
277040,71729,18
277041,87946,29
277042,76733,19
277043,74913,18
277044,76758,19
277045,63407,13
277046,72138,18
277047,60424,7
277048,70985,18
277049,60416,7
277050,60416,28
277051,63071,12
277052,65655,17
277053,87964,29
277054,84007,26
277055,57520,1
277056,63404,13
277057,84146,26
277058,64395,15
277059,90975,30
277060,63857,14
277061,84935,26
277062,92387,31
277063,87067,28
277064,85170,27
277065,60150,6
277066,79413,21
277067,93383,32
277068,87097,28
277069,83801,26
277070,72829,18
277071,82281,25
277072,88204,29
277073,67609,17
277074,66303,17
277075,88560,29
277076,88560,32
277077,63372,13
277078,78674,20
277079,76057,26
277080,67311,17
277081,72236,18
277082,83775,26
277083,93800,32
277084,62936,12
277085,74253,18
277086,62520,11
277087,70609,18
277088,84778,26
277089,69916,18
277090,63025,12
277091,80845,24
277092,86625,28
277093,88034,29
277094,88034,30
277095,88034,32
277096,87310,28
277097,88413,29
277098,88413,32
277099,83515,26
277100,66099,17
277101,64209,14
277102,80629,24
277103,62184,10
277104,70546,18
277105,93281,32
277106,80686,24
277107,62884,12
277108,62881,12
277109,78023,20
277110,84878,26
277111,81732,25
277112,86416,27
277113,77991,20
277114,62602,11
277115,70339,18
277116,72598,18
277117,58280,3
277118,71335,18
277119,77876,20
277120,86265,27
277121,86922,28
277122,92352,31
277123,57533,1
277124,85964,27
277125,61959,10
277126,88980,29
277127,60204,6
277128,67548,17
277129,71301,18
277130,64237,14
277131,60303,6
277132,64401,15
277133,84071,26
277134,89666,30
277135,62820,12
277136,61761,10
277137,57348,1
277138,81340,25
277139,81425,25
277140,59603,5
277141,67048,17
277142,66522,17
277143,67703,17
277144,72929,18
277145,72637,18
277146,93748,32
277147,63044,12
277148,88879,29
277149,58658,17
277150,58649,17
277151,93245,32
277152,70572,18
277153,72691,18
277154,65330,17
277155,65907,17
277156,81731,25
277157,85080,26
277158,64990,17
277159,63578,13
277160,84514,26
277161,90148,30
277162,66296,17
277163,64390,15
277164,62830,12
277165,78860,20
277166,66306,17
277167,67189,17
277168,73536,18
277169,58486,3
277170,90581,30
277171,93501,32
277172,82049,25
277173,87608,28
277174,57359,1
277175,85601,27
277176,71178,18
277177,65627,17
277178,58283,3
277179,90901,30
277180,78147,20
277181,85641,27
277182,78189,20
277183,85630,27
277184,61133,9
277185,62345,11
277186,80675,24
277187,61149,9
277188,74143,18
277189,64987,17
277190,61827,10
277191,56596,0
277192,64989,17
277193,56685,0
277194,72004,18
277195,64974,17
277196,61680,10
277197,73739,18
277198,64007,14
277199,78563,20
277200,84877,26
277201,62778,12
277202,63256,13
277203,92145,31
277204,87589,28
277205,58960,4
277206,62487,11
277207,74694,18
277208,84050,26
277209,88069,29
277210,88121,29
277211,73561,18
277212,74580,18
277213,60392,7
277214,77113,19
277215,63234,13
277216,60866,8
277217,72323,18
277218,62015,10
277219,92408,31
277220,58278,3
277221,63315,13
277222,85858,27
277223,84034,26
277224,84035,26
277225,78313,20
277226,87526,28
277227,56604,0
277228,67379,17
277229,87460,28
277230,61145,9
277231,92463,31
277232,65890,17
277233,89803,30
277234,86180,27
277235,56625,0
277236,72332,18
277237,70417,18
277238,65312,17
277239,85125,27
277240,85276,27
277241,85276,28
277242,78449,20
277243,62636,11
277244,65810,17
277245,65580,17
277246,65580,24
277247,79747,21
277248,80622,24
277249,65727,17
277250,70092,18
277251,62259,11
277252,57371,1
277253,77370,19
277254,60261,6
277255,95614,33
277256,62088,10
277257,63886,14
277258,62402,11
277259,67140,17
277260,65013,17
277261,57342,1
277262,63634,13
277263,63634,17
277264,60670,8
277265,73978,18
277266,86303,27
277267,79586,21
277268,77005,19
277269,78361,20
277270,59328,17
277271,72992,18
277272,80392,24
277273,57644,2
277274,86060,27
277275,93679,32
277276,81376,25
277277,61085,9
277278,62993,12
277279,89731,30
277280,60243,6
277281,82401,25
277282,72698,18
277283,87021,28
277284,78349,20
277285,81503,25
277286,86596,28
277287,66292,17
277288,78620,20
277289,60742,8
277290,71220,18
277291,93725,32
277292,77528,20
277293,63979,14
277294,87293,28
277295,66083,17
277296,61031,9
277297,62996,12
277298,88954,29
277299,87487,28
277300,63816,14
277301,83257,26
277302,62677,11
277303,74327,18
277304,71882,18
277305,83630,26
277306,56707,0
277307,70345,18
277308,59540,5
277309,66409,17
277310,61637,10
277311,71288,18
277312,70470,18
277313,86007,27
277314,65197,17
277315,89413,29
277316,92000,31
277317,57628,2
277318,89723,30
277319,86777,28
277320,69999,18
277321,80259,23
277322,71517,18
277323,84270,26
277324,69915,18
277325,81578,25
277326,86097,27
277327,70967,18
277328,74693,18
277329,67028,17
277330,83573,26
277331,82310,25
277332,91732,31
277333,85132,27
277334,85132,28
277335,78585,20
277336,93602,32
277337,73474,18
277338,93930,32
277339,78328,20
277340,83875,26
277341,91970,31
277342,70078,18
277343,60982,9
277344,56676,0
277345,56655,0
277346,70348,18
277347,62292,11
277348,80863,24
277349,60795,8
277350,82292,25
277351,95519,33
277352,77975,20
277353,62357,11
277354,83120,26
277355,86235,27
277356,91414,31
277357,85599,27
277358,66391,17
277359,60159,6
277360,72877,18
277361,65841,17
277362,92237,31
277363,64559,16
277364,88796,29
277365,77157,19
277366,73054,18
277367,77817,20
277368,66261,17
277369,66261,29
277370,66261,30
277371,65609,17
277372,65609,18
277373,62601,11
277374,65401,17
277375,84923,26
277376,78170,20
277377,77191,19
277378,61505,9
277379,91545,31
277380,70223,18
277381,63702,13
277382,84231,26
277383,67510,17
277384,71325,18
277385,83880,26
277386,80872,24
277387,73914,18
277388,86709,28
277389,71319,18
277390,59664,5
277391,71631,18
277392,59621,5
277393,71777,18
277394,72687,18
277395,67511,17
277396,88086,29
277397,86436,27
277398,61511,9
277399,82478,25
277400,56682,0
277401,70317,18
277402,84810,26
277403,83882,26
277404,61028,9
277405,77253,19
277406,81510,25
277407,86806,28
277408,62083,10
277409,69907,18
277410,57496,1
277411,87036,28
277412,62332,11
277413,62599,11
277414,83466,26
277415,84402,26
277416,83578,26
277417,90254,30
277418,89908,30
277419,69968,18
277420,86389,27
277421,60904,9
277422,77519,20
277423,61406,9
277424,62380,11
277425,83970,26
277426,81623,25
277427,74400,18
277428,85697,27
277429,80643,24
277430,86987,28
277431,81221,25
277432,62640,11
277433,83847,26
277434,83978,26
277435,73063,18
277436,63636,13
277437,84289,26
277438,71779,18
277439,59672,5
277440,63363,13
277441,58492,3
277442,71733,18
277443,79448,21
277444,86810,28
277445,64279,14
277446,64279,18
277447,77204,19
277448,83221,26
277449,62580,11
277450,73598,18
277451,83173,26
277452,84080,26
277453,58985,4
277454,81871,25
277455,60714,8
277456,87342,28
277457,72496,18
277458,57535,1
277459,62038,10
277460,63902,14
277461,74285,18
277462,88699,29
277463,83066,26
277464,86924,28
277465,83872,26
277466,57733,2
277467,86964,28
277468,88150,29
277469,67258,17
277470,73210,18
277471,71619,18
277472,56659,0
277473,74673,18
277474,60200,6
277475,70728,18
277476,93261,32
277477,62310,11
277478,93341,32
277479,74246,18
277480,78228,20
277481,82058,25
277482,77665,20
277483,80972,25
277484,66955,17
277485,88800,29
277486,72975,18
277487,63729,13
277488,65629,17
277489,63458,13
277490,78726,20
277491,77450,20
277492,63188,13
277493,89102,29
277494,63758,13
277495,85135,27
277496,83960,26
277497,83035,26
277498,82047,25
277499,79646,21
277500,81741,25
277501,86349,27
277502,87483,28
277503,74103,18
277504,74103,20
277505,72547,18
277506,66787,17
277507,77660,20
277508,66179,17
277509,61166,9
277510,78251,20
277511,72668,18
277512,57353,1
277513,93144,32
277514,87932,29
277515,93255,32
277516,70530,18
277517,74573,18
277518,71050,18
277519,87451,28
277520,73344,18
277521,65792,17
277522,90010,30
277523,61984,10
277524,61239,9
277525,61760,10
277526,78613,20
277527,70721,18
277528,93634,32
277529,93922,32
277530,84075,26
277531,66103,17
277532,64042,14
277533,83220,26
277534,85001,26
277535,92188,31
277536,92188,33
277537,64034,14
277538,87198,28
277539,72243,18
277540,71047,18
277541,80300,23
277542,87926,29
277543,78471,20
277544,79227,20
277545,56802,0
277546,64211,14
277547,60860,8
277548,66466,17
277549,66466,18
277550,82222,25
277551,85895,27
277552,83482,26
277553,65885,17
277554,71566,18
277555,71103,18
277556,72525,18
277557,64491,16
277558,81679,25
277559,80272,23
277560,67203,17
277561,74432,18
277562,70281,18
277563,83538,26
277564,89900,30
277565,80689,24
277566,86277,27
277567,61525,9
277568,83345,26
277569,90017,30
277570,65204,17
277571,65204,18
277572,72509,18
277573,83231,26
277574,66865,17
277575,57545,1
277576,63926,14
277577,77569,20
277578,61069,9
277579,86545,28
277580,61198,9
277581,66241,17
277582,66871,17
277583,83117,26
277584,84693,26
277585,85731,27
277586,80543,24
277587,61695,10
277588,69123,18
277589,88006,29
277590,88006,32
277591,77987,20
277592,65423,17
277593,91789,31
277594,72186,18
277595,60890,9
277596,60855,8
277597,63394,13
277598,81958,25
277599,74188,18
277600,84530,26
277601,70549,18
277602,80831,24
277603,85315,27
277604,63157,12
277605,88927,29
277606,88462,29
277607,91590,31
277608,79615,21
277609,57521,1
277610,62476,11
277611,86190,27
277612,70799,18
277613,80871,24
277614,76556,19
277615,89541,30
277616,70303,18
277617,77217,19
277618,81890,25
277619,87035,28
277620,64858,17
277621,93760,32
277622,71703,18
277623,62611,11
277624,85259,27
277625,81572,25
277626,61021,9
277627,73660,18
277628,62290,11
277629,84203,26
277630,65111,17
277631,91368,31
277632,62609,11
277633,93817,32
277634,67714,17
277635,88410,29
277636,88410,32
277637,74093,18
277638,67360,17
277639,61550,9
277640,72110,18
277641,84799,26
277642,87558,28
277643,87029,28
277644,83874,26
277645,81039,25
277646,94947,33
277647,58340,3
277648,59561,5
277649,60572,8
277650,72664,18
277651,71264,18
277652,88577,29
277653,70053,18
277654,70053,20
277655,70053,32
277656,60227,6
277657,87140,28
277658,80711,24
277659,79321,20
277660,91535,31
277661,84885,26
277662,74728,18
277663,60962,9
277664,90645,30
277665,66133,17
277666,80506,24
277667,80710,24
277668,64496,16
277669,64496,18
277670,66118,17
277671,78209,20
277672,73250,18
277673,81350,25
277674,74491,18
277675,70713,18
277676,64191,14
277677,62867,12
277678,77874,20
277679,81872,25
277680,63957,14
277681,67044,17
277682,57132,7
277683,71367,18
277684,70292,18
277685,60937,9
277686,60937,27
277687,60937,28
277688,60258,6
277689,57463,1
277690,62058,10
277691,80876,24
277692,66989,17
277693,74805,18
277694,73549,18
277695,63949,14
277696,67709,17
277697,85300,27
277698,64577,16
277699,73901,18
277700,64574,16
277701,61970,10
277702,72894,18
277703,62236,11
277704,58958,4
277705,71684,18
277706,86066,27
277707,58890,4
277708,65664,17
277709,71613,18
277710,66270,17
277711,60851,8
277712,63298,13
277713,80592,24
277714,80592,29
277715,67795,29
277716,64685,16
277717,74201,18
277718,88764,29
277719,66702,17
277720,60998,9
277721,82250,25
277722,89093,29
277723,64601,16
277724,81398,25
277725,77721,20
277726,58597,12
277727,58597,14
277728,58597,17
277729,58597,18
277730,58597,29
277731,58597,30
277732,80614,24
277733,63212,13
277734,70882,18
277735,65044,17
277736,67092,17
277737,80312,23
277738,77811,20
277739,81735,25
277740,83273,26
277741,92397,31
277742,57479,1
277743,72590,18
277744,90825,30
277745,71564,18
277746,88489,29
277747,77521,20
277748,88575,29
277749,57436,1
277750,73409,18
277751,93683,32
277752,64947,17
277753,83865,26
277754,83564,26
277755,87195,28
277756,76367,19
277757,72361,18
277758,82108,25
277759,80444,24
277760,65340,17
277761,58331,3
277762,65790,17
277763,67698,17
277764,81694,25
277765,65828,17
277766,84812,26
277767,59646,5
277768,76732,19
277769,76732,32
277770,63066,12
277771,63832,14
277772,74437,18
277773,92215,31
277774,85483,27
277775,91694,31
277776,61922,10
277777,71952,18
277778,82071,25
277779,71168,18
277780,65182,17
277781,84504,26
277782,82072,25
277783,74280,18
277784,86140,27
277785,92123,31
277786,72658,18
277787,82171,25
277788,63211,13
277789,82450,25
277790,85085,26
277791,59669,5
277792,87780,28
277793,63704,13
277794,72230,18
277795,64687,16
277796,90832,30
277797,67732,17
277798,89136,29
277799,81932,25
277800,82988,26
277801,71415,18
277802,74542,18
277803,76846,19
277804,72396,18
277805,93166,32
277806,62364,11
277807,80522,24
277808,63530,13
277809,65108,17
277810,65108,18
277811,61222,9
277812,93568,32
277813,77659,20
277814,88772,29
277815,88772,32
277816,63438,13
277817,62093,10
277818,62672,11
277819,87838,28
277820,60621,8
277821,60621,17
277822,89065,29
277823,65736,17
277824,65595,17
277825,86400,27
277826,93781,32
277827,86015,27
277828,70767,18
277829,77031,19
277830,70655,18
277831,93181,32
277832,91985,31
277833,83777,26
277834,86110,27
277835,66501,17
277836,89208,29
277837,89208,32
277838,85465,27
277839,71145,18
277840,64533,16
277841,91456,31
277842,62474,11
277843,77826,20
277844,81492,25
277845,85791,27
277846,85972,27
277847,86880,28
277848,86282,27
277849,84926,26
277850,59531,5
277851,86412,27
277852,62528,11
277853,74251,18
277854,60152,6
277855,65138,17
277856,70189,18
277857,73976,18
277858,73185,18
277859,60664,8
277860,90548,30
277861,73469,18
277862,65178,17
277863,70698,18
277864,81951,25
277865,60380,7
277866,73557,18
277867,92427,31
277868,92429,31
277869,89830,30
277870,73153,18
277871,77549,20
277872,87047,28
277873,93453,32
277874,71577,18
277875,67444,17
277876,61354,9
277877,91379,31
277878,70648,18
277879,80607,24
277880,67654,17
277881,84515,26
277882,80803,24
277883,60684,8
277884,63514,13
277885,57662,2
277886,57662,4
277887,57662,11
277888,57662,14
277889,57662,16
277890,85361,27
277891,86527,28
277892,61384,9
277893,58467,3
277894,81306,25
277895,66063,17
277896,84653,26
277897,71542,18
277898,77334,19
277899,77911,20
277900,67692,17
277901,70706,18
277902,57427,1
277903,73297,18
277904,80289,23
277905,79444,21
277906,66842,17
277907,83023,26
277908,76708,19
277909,82362,25
277910,90754,30
277911,86898,28
277912,57483,1
277913,87366,28
277914,85136,27
277915,57676,2
277916,83820,26
277917,77015,19
277918,81017,25
277919,57579,2
277920,70963,18
277921,65000,17
277922,93103,32
277923,63307,13
277924,84655,26
277925,71444,18
277926,67146,17
277927,84998,26
277928,81360,25
277929,65238,17
277930,58370,3
277931,58370,24
277932,63658,13
277933,63262,13
277934,77823,20
277935,83081,26
277936,81305,25
277937,71191,18
277938,77840,20
277939,89555,30
277940,70528,18
277941,61210,9
277942,81842,25
277943,67441,17
277944,82114,25
277945,73512,18
277946,61712,10
277947,93372,32
277948,72566,18
277949,58499,3
277950,89561,30
277951,59636,5
277952,90740,30
277953,67102,17
277954,75070,18
277955,57376,1
277956,70643,18
277957,91623,31
277958,86799,28
277959,67401,17
277960,85089,26
277961,81550,25
277962,58368,3
277963,65426,17
277964,86947,28
277965,86947,29
277966,72504,18
