relation_id,start_id,start_label,end_id,end_label,times
206216,52809,Tweet,64465,User,
206217,52809,Tweet,88246,User,
206218,52810,Tweet,97577,User,
206219,52819,Tweet,97567,User,
206220,52864,Tweet,64463,User,
206221,52864,Tweet,64465,User,
206222,52870,Tweet,58987,User,
206223,52896,Tweet,88246,User,
206224,52904,Tweet,91786,User,
206225,52904,Tweet,97567,User,
206226,52930,Tweet,64463,User,
206227,52939,Tweet,82941,User,
206228,52952,Tweet,99430,User,
206229,52955,Tweet,97666,User,
206230,52961,Tweet,78649,User,
206231,52978,Tweet,89743,User,
206232,52983,Tweet,64463,User,
206233,52998,Tweet,82913,User,
206234,53003,Tweet,83848,User,
206235,53016,Tweet,83631,User,
206236,53018,Tweet,57899,User,
206237,53029,Tweet,59020,User,
206238,53030,Tweet,97710,User,
206239,53030,Tweet,57899,User,
206240,53066,Tweet,97714,User,
206241,53084,Tweet,59763,User,
206242,53092,Tweet,82914,User,
206243,53102,Tweet,89442,User,
206244,53119,Tweet,59020,User,
206245,53178,Tweet,96773,User,
206246,53180,Tweet,97603,User,
206247,53190,Tweet,59020,User,
206248,53214,Tweet,59020,User,
206249,53242,Tweet,91730,User,
206250,53253,Tweet,90039,User,
206251,53257,Tweet,79100,User,
206252,53284,Tweet,64463,User,
206253,53288,Tweet,83848,User,
206254,53296,Tweet,64463,User,
206255,53297,Tweet,76546,User,
206256,53298,Tweet,64421,User,
206257,53309,Tweet,90039,User,
206258,53312,Tweet,90039,User,
206259,53341,Tweet,88567,User,
206260,53341,Tweet,79100,User,
206261,53349,Tweet,97602,User,
206262,53362,Tweet,60832,User,
206263,53368,Tweet,58501,User,
206264,53368,Tweet,58780,User,
206265,53368,Tweet,58338,User,
206266,53368,Tweet,58597,User,
206267,53375,Tweet,58597,User,
206268,53380,Tweet,60470,User,
206269,53380,Tweet,60832,User,
206270,53387,Tweet,98578,User,
206271,53387,Tweet,60761,User,
206272,53390,Tweet,64572,User,
206273,53391,Tweet,58597,User,
206274,53398,Tweet,97928,User,
206275,53402,Tweet,97489,User,
206276,53410,Tweet,97936,User,
206277,53411,Tweet,58596,User,
206278,53411,Tweet,65957,User,
206279,53411,Tweet,58484,User,
206280,53427,Tweet,58578,User,
206281,53436,Tweet,60626,User,
206282,53440,Tweet,58273,User,
206283,53445,Tweet,60832,User,
206284,53445,Tweet,58578,User,
206285,53449,Tweet,60470,User,
206286,53449,Tweet,58484,User,
206287,53449,Tweet,60832,User,
206288,53452,Tweet,60552,User,
206289,53452,Tweet,98572,User,
206290,53456,Tweet,97956,User,
206291,53459,Tweet,60470,User,
206292,53460,Tweet,97989,User,
206293,53462,Tweet,60470,User,
206294,53466,Tweet,65509,User,
206295,53474,Tweet,60797,User,
206296,53485,Tweet,97981,User,
206297,53487,Tweet,56987,User,
206298,53502,Tweet,98617,User,
206299,53519,Tweet,97924,User,
206300,53527,Tweet,60470,User,
206301,53530,Tweet,60626,User,
206302,53532,Tweet,97056,User,
206303,53532,Tweet,60626,User,
206304,53542,Tweet,60832,User,
206305,53555,Tweet,58298,User,
206306,53558,Tweet,58317,User,
206307,53564,Tweet,61512,User,
206308,53568,Tweet,98043,User,
206309,53570,Tweet,98043,User,
206310,53615,Tweet,61034,User,
206311,53616,Tweet,61531,User,
206312,53619,Tweet,61184,User,
206313,53623,Tweet,61582,User,
206314,53631,Tweet,61184,User,
206315,53633,Tweet,98051,User,
206316,53634,Tweet,61582,User,
206317,53637,Tweet,61184,User,
206318,53643,Tweet,61184,User,
206319,53648,Tweet,98054,User,
206320,53648,Tweet,61184,User,
206321,53670,Tweet,73784,User,
206322,53673,Tweet,61531,User,
206323,53676,Tweet,61512,User,
206324,53704,Tweet,86572,User,
206325,53710,Tweet,73784,User,
206326,53710,Tweet,61152,User,
206327,53711,Tweet,61152,User,
206328,53711,Tweet,73784,User,
206329,53718,Tweet,98098,User,
206330,53725,Tweet,61107,User,
206331,53737,Tweet,98042,User,
206332,53738,Tweet,96454,User,
206333,53742,Tweet,61034,User,
206334,53743,Tweet,61107,User,
206335,53754,Tweet,61536,User,
206336,53757,Tweet,98043,User,
206337,53765,Tweet,98043,User,
206338,53767,Tweet,61531,User,
206339,53770,Tweet,73784,User,
206340,53779,Tweet,61512,User,
206341,53827,Tweet,61084,User,
206342,53847,Tweet,86872,User,
206343,53849,Tweet,61512,User,
206344,53852,Tweet,61479,User,
206345,53858,Tweet,61512,User,
206346,53860,Tweet,61146,User,
206347,53860,Tweet,61334,User,
206348,53860,Tweet,61034,User,
206349,53872,Tweet,86644,User,
206350,53874,Tweet,98054,User,
206351,53874,Tweet,98023,User,
206352,53879,Tweet,61058,User,
206353,53888,Tweet,61544,User,
206354,53892,Tweet,60975,User,
206355,53901,Tweet,98023,User,
206356,53906,Tweet,98098,User,
206357,53908,Tweet,61334,User,
206358,53909,Tweet,61508,User,
206359,53912,Tweet,61513,User,
206360,53914,Tweet,98043,User,
206361,53916,Tweet,98043,User,
206362,53925,Tweet,98043,User,
206363,53933,Tweet,98043,User,
206364,53934,Tweet,98043,User,
206365,53938,Tweet,61544,User,
206366,53949,Tweet,61512,User,
206367,53950,Tweet,61512,User,
206368,53951,Tweet,61512,User,
206369,53955,Tweet,62215,User,
206370,53959,Tweet,63474,User,
206371,53966,Tweet,98223,User,
206372,53972,Tweet,61594,User,
206373,53975,Tweet,98325,User,
206374,53975,Tweet,98649,User,
206375,53977,Tweet,98358,User,
206376,54000,Tweet,62059,User,
206377,54001,Tweet,61678,User,
206378,54001,Tweet,89423,User,
206379,54004,Tweet,61678,User,
206380,54019,Tweet,97436,User,
206381,54040,Tweet,61871,User,
206382,54041,Tweet,61657,User,
206383,54041,Tweet,61678,User,
206384,54084,Tweet,61924,User,
206385,54087,Tweet,98305,User,
206386,54103,Tweet,61838,User,
206387,54103,Tweet,61890,User,
206388,54106,Tweet,61780,User,
206389,54107,Tweet,98325,User,
206390,54117,Tweet,98275,User,
206391,54118,Tweet,61754,User,
206392,54124,Tweet,90859,User,
206393,54127,Tweet,96386,User,
206394,54137,Tweet,98358,User,
206395,54138,Tweet,61678,User,
206396,54144,Tweet,61678,User,
206397,54160,Tweet,62011,User,
206398,54163,Tweet,61678,User,
206399,54167,Tweet,61678,User,
206400,54168,Tweet,98326,User,
206401,54169,Tweet,61678,User,
206402,54170,Tweet,63255,User,
206403,54184,Tweet,61754,User,
206404,54206,Tweet,61678,User,
206405,54215,Tweet,61585,User,
206406,54219,Tweet,62036,User,
206407,54219,Tweet,61678,User,
206408,54219,Tweet,61780,User,
206409,54222,Tweet,61796,User,
206410,54223,Tweet,61678,User,
206411,54224,Tweet,61678,User,
206412,54225,Tweet,61678,User,
206413,54234,Tweet,61678,User,
206414,54234,Tweet,61796,User,
206415,54235,Tweet,90859,User,
206416,54237,Tweet,98368,User,
206417,54254,Tweet,61780,User,
206418,54257,Tweet,62198,User,
206419,54259,Tweet,62202,User,
206420,54262,Tweet,76163,User,
206421,54286,Tweet,88246,User,
206422,54330,Tweet,64421,User,
206423,54403,Tweet,88246,User,
206424,54442,Tweet,76553,User,
206425,54447,Tweet,78649,User,
206426,54476,Tweet,70099,User,
206427,54478,Tweet,98523,User,
206428,54486,Tweet,64463,User,
206429,54487,Tweet,64463,User,
206430,54504,Tweet,98539,User,
206431,54505,Tweet,97849,User,
206432,54507,Tweet,80241,User,
206433,54514,Tweet,83848,User,
206434,54514,Tweet,57692,User,
206435,54531,Tweet,98151,User,
206436,54557,Tweet,58317,User,
206437,54562,Tweet,58501,User,
206438,54562,Tweet,58484,User,
206439,54567,Tweet,58597,User,
206440,54572,Tweet,58317,User,
206441,54588,Tweet,97481,User,
206442,54592,Tweet,58664,User,
206443,54595,Tweet,97481,User,
206444,54598,Tweet,58317,User,
206445,54599,Tweet,58317,User,
206446,54600,Tweet,58597,User,
206447,54610,Tweet,58484,User,
206448,54613,Tweet,60736,User,
206449,54616,Tweet,62810,User,
206450,54616,Tweet,63095,User,
206451,54637,Tweet,98586,User,
206452,54637,Tweet,60736,User,
206453,54641,Tweet,97481,User,
206454,54646,Tweet,63095,User,
206455,54648,Tweet,63007,User,
206456,54652,Tweet,63095,User,
206457,54664,Tweet,89915,User,
206458,54671,Tweet,98017,User,
206459,54672,Tweet,63007,User,
206460,54672,Tweet,98572,User,
206461,54684,Tweet,98617,User,
206462,54700,Tweet,98586,User,
206463,54703,Tweet,97478,User,
206464,54711,Tweet,98586,User,
206465,54711,Tweet,63095,User,
206466,54712,Tweet,63007,User,
206467,54715,Tweet,63081,User,
206468,54722,Tweet,58338,User,
206469,54743,Tweet,98586,User,
206470,54746,Tweet,63095,User,
206471,54747,Tweet,60723,User,
206472,54747,Tweet,63095,User,
206473,54748,Tweet,98586,User,
206474,54748,Tweet,58298,User,
206475,54751,Tweet,98586,User,
206476,54763,Tweet,98615,User,
206477,54779,Tweet,61796,User,
206478,54780,Tweet,63255,User,
206479,54784,Tweet,69507,User,
206480,54785,Tweet,63207,User,
206481,54788,Tweet,63755,User,
206482,54789,Tweet,63243,User,
206483,54797,Tweet,61796,User,
206484,54803,Tweet,61796,User,
206485,54813,Tweet,98690,User,
206486,54824,Tweet,63758,User,
206487,54826,Tweet,98690,User,
206488,54838,Tweet,63255,User,
206489,54839,Tweet,61796,User,
206490,54874,Tweet,63429,User,
206491,54942,Tweet,63249,User,
206492,54946,Tweet,63377,User,
206493,54956,Tweet,63504,User,
206494,54980,Tweet,98126,User,
206495,54994,Tweet,63476,User,
206496,54996,Tweet,98126,User,
206497,54999,Tweet,98733,User,
206498,55002,Tweet,98733,User,
206499,55003,Tweet,98733,User,
206500,55007,Tweet,63270,User,
206501,55009,Tweet,98736,User,
206502,55013,Tweet,98647,User,
206503,55018,Tweet,98733,User,
206504,55022,Tweet,64421,User,
206505,55028,Tweet,66524,User,
206506,55029,Tweet,58742,User,
206507,55032,Tweet,66436,User,
206508,55038,Tweet,97590,User,
206509,55040,Tweet,66524,User,
206510,55042,Tweet,97590,User,
206511,55045,Tweet,73195,User,
206512,55051,Tweet,61512,User,
206513,55058,Tweet,69475,User,
206514,55060,Tweet,58338,User,
206515,55061,Tweet,58501,User,
206516,55061,Tweet,58317,User,
206517,55061,Tweet,65174,User,
206518,55064,Tweet,65903,User,
206519,55065,Tweet,69032,User,
206520,55066,Tweet,64670,User,
206521,55073,Tweet,89469,User,
206522,55078,Tweet,97481,User,
206523,55091,Tweet,96153,User,
206524,55092,Tweet,96822,User,
206525,55095,Tweet,69408,User,
206526,55099,Tweet,79100,User,
206527,55101,Tweet,97614,User,
206528,55107,Tweet,98610,User,
206529,55114,Tweet,58742,User,
206530,55127,Tweet,69408,User,
206531,55136,Tweet,61754,User,
206532,55137,Tweet,64463,User,
206533,55152,Tweet,63007,User,
206534,55167,Tweet,66524,User,
206535,55173,Tweet,65184,User,
206536,55178,Tweet,88229,User,
206537,55189,Tweet,88229,User,
206538,55192,Tweet,96615,User,
206539,55193,Tweet,96531,User,
206540,55203,Tweet,72921,User,
206541,55204,Tweet,88962,User,
206542,55210,Tweet,58361,User,
206543,55217,Tweet,66524,User,
206544,55224,Tweet,62177,User,
206545,55224,Tweet,58338,User,
206546,55229,Tweet,66524,User,
206547,55240,Tweet,58484,User,
206548,55244,Tweet,97529,User,
206549,55246,Tweet,95135,User,
206550,55255,Tweet,61796,User,
206551,55265,Tweet,64421,User,
206552,55267,Tweet,67757,User,
206553,55286,Tweet,88229,User,
206554,55295,Tweet,64421,User,
206555,55298,Tweet,99513,User,
206556,55303,Tweet,63007,User,
206557,55306,Tweet,64329,User,
206558,55308,Tweet,65260,User,
206559,55310,Tweet,64337,User,
206560,55312,Tweet,88229,User,
206561,55314,Tweet,88229,User,
206562,55327,Tweet,66524,User,
206563,55329,Tweet,88229,User,
206564,55345,Tweet,83631,User,
206565,55362,Tweet,96724,User,
206566,55364,Tweet,83848,User,
206567,55365,Tweet,83848,User,
206568,55372,Tweet,97401,User,
206569,55374,Tweet,97225,User,
206570,55396,Tweet,89105,User,
206571,55406,Tweet,98929,User,
206572,55408,Tweet,57692,User,
206573,55411,Tweet,99175,User,
206574,55412,Tweet,96797,User,
206575,55461,Tweet,61796,User,
206576,55473,Tweet,97614,User,
206577,55481,Tweet,95135,User,
206578,55510,Tweet,96724,User,
206579,55542,Tweet,64463,User,
206580,55543,Tweet,89442,User,
206581,55549,Tweet,57692,User,
206582,55573,Tweet,83848,User,
206583,55586,Tweet,95692,User,
206584,55587,Tweet,77327,User,
206585,55608,Tweet,83848,User,
206586,55618,Tweet,64589,User,
206587,55619,Tweet,95135,User,
206588,55633,Tweet,64463,User,
206589,55651,Tweet,64463,User,
206590,55655,Tweet,62177,User,
206591,55661,Tweet,95461,User,
206592,55662,Tweet,88246,User,
206593,55693,Tweet,64463,User,
206594,55712,Tweet,62177,User,
206595,55714,Tweet,96123,User,
206596,55718,Tweet,64463,User,
206597,55740,Tweet,89105,User,
206598,55754,Tweet,97373,User,
206599,55760,Tweet,89105,User,
206600,55779,Tweet,82981,User,
206601,55782,Tweet,64463,User,
206602,55785,Tweet,97542,User,
206603,55787,Tweet,57692,User,
206604,55790,Tweet,64465,User,
206605,55805,Tweet,91671,User,
206606,55809,Tweet,95162,User,
206607,55839,Tweet,79286,User,
206608,55840,Tweet,64463,User,
206609,55844,Tweet,96822,User,
206610,55869,Tweet,89442,User,
206611,55879,Tweet,64465,User,
206612,55891,Tweet,99315,User,
206613,55893,Tweet,99317,User,
206614,55937,Tweet,62177,User,
206615,55942,Tweet,90918,User,
206616,55962,Tweet,96123,User,
206617,55972,Tweet,65894,User,
206618,55988,Tweet,64463,User,
206619,56013,Tweet,79708,User,
206620,56016,Tweet,71473,User,
206621,56048,Tweet,80077,User,
206622,56067,Tweet,90039,User,
206623,56067,Tweet,97317,User,
206624,56068,Tweet,97317,User,
206625,56073,Tweet,59831,User,
206626,56074,Tweet,98755,User,
206627,56075,Tweet,79100,User,
206628,56088,Tweet,94701,User,
206629,56097,Tweet,62177,User,
206630,56134,Tweet,65894,User,
206631,56137,Tweet,99458,User,
206632,56137,Tweet,66564,User,
206633,56151,Tweet,58578,User,
206634,56154,Tweet,95162,User,
206635,56164,Tweet,64463,User,
206636,56220,Tweet,98590,User,
206637,56220,Tweet,63007,User,
206638,56226,Tweet,63142,User,
206639,56242,Tweet,63877,User,
206640,56250,Tweet,63007,User,
206641,56258,Tweet,64484,User,
206642,56281,Tweet,97176,User,
206643,56286,Tweet,82857,User,
206644,56304,Tweet,83848,User,
206645,56314,Tweet,82913,User,
206646,56316,Tweet,82981,User,
206647,56321,Tweet,82913,User,
206648,56335,Tweet,82984,User,
206649,56341,Tweet,82914,User,
206650,56342,Tweet,82913,User,
206651,56392,Tweet,57692,User,
206652,56392,Tweet,84754,User,
206653,56418,Tweet,61057,User,
206654,56431,Tweet,85147,User,
206655,56447,Tweet,85147,User,
206656,56450,Tweet,85230,User,
206657,56468,Tweet,85177,User,
206658,56474,Tweet,96943,User,
206659,56475,Tweet,85214,User,
206660,56480,Tweet,87456,User,
206661,56485,Tweet,85271,User,
206662,56486,Tweet,87456,User,
206663,56491,Tweet,85214,User,
206664,56492,Tweet,96943,User,
206665,56508,Tweet,61544,User,
206666,56511,Tweet,61146,User,
206667,56526,Tweet,85177,User,
206668,56538,Tweet,87456,User,
206669,56539,Tweet,87456,User,
206670,56545,Tweet,87456,User,
206671,56557,Tweet,86176,User,
206672,56560,Tweet,85290,User,
207338,56871,User,97211,User,1.0
207339,60808,User,62923,User,1.0
207340,61156,User,98098,User,2.0
207341,90388,User,89915,User,1.0
207342,57588,User,97334,User,1.0
207343,57588,User,56743,User,1.0
207344,79998,User,79993,User,1.0
207345,98297,User,98326,User,1.0
207346,93110,User,93501,User,2.0
207347,83848,User,96392,User,1.0
207348,83848,User,75904,User,1.0
207349,83848,User,83848,User,1.0
207350,83848,User,97176,User,1.0
207351,58342,User,97479,User,1.0
207352,68862,User,96426,User,1.0
207353,95453,User,95135,User,1.0
295666,61429,User,61531,User,1.0
295667,65388,User,65425,User,1.0
295668,65388,User,96426,User,1.0
295669,65710,User,58317,User,1.0
295670,60319,User,64463,User,1.0
295671,60859,User,58578,User,1.0
295672,57380,User,96534,User,1.0
295673,83365,User,83235,User,1.0
295674,63065,User,63853,User,1.0
295675,56956,User,97233,User,1.0
295676,84942,User,96905,User,1.0
295677,59116,User,97592,User,1.0
295678,94737,User,94737,User,1.0
295679,89927,User,65677,User,1.0
295680,62865,User,58597,User,1.0
295681,83353,User,83209,User,1.0
295682,65104,User,66625,User,1.0
295683,56864,User,97208,User,1.0
295684,56864,User,96535,User,1.0
295685,84711,User,84655,User,1.0
295686,67373,User,65894,User,1.0
295687,67373,User,71473,User,1.0
295688,59504,User,97682,User,1.0
295689,87984,User,69507,User,1.0
295690,61138,User,98092,User,1.0
295691,62699,User,98547,User,1.0
295692,56648,User,97165,User,1.0
295693,56648,User,56648,User,1.0
295694,56648,User,56638,User,1.0
295695,96153,User,72356,User,1.0
295696,88425,User,97698,User,1.0
295697,57373,User,79100,User,1.0
295698,59865,User,97784,User,1.0
295699,95694,User,98523,User,1.0
295700,84787,User,84498,User,1.0
295701,59659,User,97725,User,1.0
295702,79550,User,79547,User,1.0
295703,62262,User,98384,User,1.0
295704,75649,User,58484,User,1.0
295705,80158,User,99430,User,1.0
295706,88567,User,64465,User,3.0
295707,88567,User,94737,User,1.0
295708,88567,User,65894,User,1.0
295709,88567,User,64463,User,10.0
295710,88567,User,97154,User,1.0
295711,88567,User,92190,User,2.0
295712,88567,User,79100,User,5.0
295713,88567,User,88246,User,1.0
295714,88567,User,58987,User,1.0
295715,88567,User,82941,User,1.0
295716,88567,User,89442,User,1.0
295717,88567,User,97317,User,1.0
295718,83815,User,83730,User,1.0
295719,74117,User,98333,User,1.0
295720,57240,User,96179,User,1.0
295721,73795,User,85269,User,1.0
295722,73795,User,86176,User,1.0
295723,63070,User,89915,User,1.0
295724,64421,User,97305,User,1.0
295725,64421,User,57577,User,1.0
295726,64421,User,63007,User,1.0
295727,78033,User,79100,User,1.0
295728,60986,User,61184,User,1.0
295729,57968,User,57775,User,1.0
295730,58774,User,58501,User,1.0
295731,96522,User,96400,User,1.0
295732,96522,User,89460,User,1.0
295733,96522,User,97666,User,2.0
295734,86021,User,85177,User,1.0
295735,57578,User,57577,User,1.0
295736,57578,User,57263,User,1.0
295737,57578,User,92190,User,1.0
295738,73034,User,96126,User,1.0
295739,95162,User,64463,User,1.0
295740,60826,User,60720,User,1.0
295741,70132,User,96126,User,1.0
295742,96445,User,72542,User,1.0
295743,68884,User,97979,User,1.0
295744,95126,User,80244,User,1.0
295745,95126,User,88567,User,1.0
295746,95126,User,79100,User,1.0
295747,97674,User,99430,User,1.0
295748,57271,User,57271,User,1.0
295749,57884,User,97399,User,1.0
295750,62196,User,61678,User,1.0
295751,99099,User,83848,User,1.0
295752,94620,User,96724,User,1.0
295753,68559,User,69024,User,1.0
295754,68559,User,79100,User,1.0
295755,98730,User,98126,User,1.0
295756,93454,User,83848,User,1.0
295757,56756,User,97184,User,1.0
295758,95832,User,93850,User,1.0
295759,59011,User,64465,User,1.0
295760,58190,User,59020,User,1.0
295761,64137,User,58361,User,1.0
295762,96847,User,81051,User,1.0
295763,59633,User,97717,User,1.0
295764,57175,User,58108,User,1.0
295765,80421,User,58381,User,1.0
295766,88281,User,88841,User,1.0
295767,66932,User,69565,User,1.0
295768,85342,User,96943,User,1.0
295769,85342,User,85174,User,1.0
295770,63134,User,65124,User,1.0
295771,63134,User,98586,User,1.0
295772,96465,User,96465,User,1.0
295773,96663,User,88962,User,1.0
295774,69183,User,93220,User,1.0
295775,59890,User,99560,User,1.0
295776,82976,User,57692,User,1.0
295777,82976,User,82913,User,1.0
295778,58988,User,58987,User,1.0
295779,62365,User,88567,User,1.0
295780,68040,User,96426,User,1.0
295781,97146,User,94840,User,1.0
295782,88945,User,96185,User,1.0
295783,57423,User,97317,User,1.0
295784,89910,User,89546,User,1.0
295785,79910,User,79908,User,1.0
295786,58270,User,60844,User,1.0
295787,60994,User,61506,User,1.0
295788,60994,User,61531,User,1.0
295789,62684,User,98541,User,1.0
295790,72480,User,71944,User,1.0
295791,83469,User,82977,User,1.0
295792,65005,User,96429,User,1.0
295793,57441,User,88567,User,1.0
295794,57441,User,79100,User,1.0
295795,57654,User,57654,User,1.0
295796,57654,User,57263,User,1.0
295797,59543,User,88567,User,1.0
295798,59543,User,64463,User,1.0
295799,65040,User,83848,User,1.0
295800,58303,User,58578,User,1.0
295801,58077,User,69701,User,1.0
295802,61350,User,61321,User,1.0
295803,60010,User,96388,User,1.0
295804,57711,User,97360,User,1.0
295805,57415,User,64465,User,1.0
295806,60299,User,90039,User,1.0
295807,60801,User,89184,User,1.0
295808,58103,User,92190,User,1.0
295809,86234,User,85202,User,1.0
295810,65019,User,64995,User,1.0
295811,57688,User,92190,User,1.0
295812,61038,User,98043,User,1.0
295813,61038,User,98054,User,1.0
295814,61038,User,61184,User,1.0
295815,66465,User,65325,User,1.0
295816,88422,User,96403,User,1.0
295817,76714,User,64463,User,1.0
295818,56833,User,97199,User,1.0
295819,77439,User,99110,User,1.0
295820,97842,User,59020,User,1.0
295821,58694,User,58501,User,1.0
295822,80725,User,99513,User,1.0
295823,57709,User,97359,User,1.0
295824,77548,User,99157,User,1.0
295825,72921,User,80314,User,1.0
295826,72921,User,72921,User,1.0
295827,72921,User,64463,User,1.0
295828,72921,User,97498,User,1.0
295829,65903,User,65903,User,1.0
295830,59097,User,83848,User,1.0
295831,59060,User,97577,User,1.0
295832,78171,User,83848,User,1.0
295833,69987,User,70693,User,1.0
295834,69987,User,96324,User,1.0
295835,69987,User,96126,User,1.0
295836,61182,User,61083,User,1.0
295837,63808,User,98750,User,1.0
295838,58604,User,61976,User,1.0
295839,63075,User,65874,User,1.0
295840,63075,User,98586,User,1.0
295841,63075,User,63095,User,1.0
295842,81066,User,96835,User,1.0
295843,56694,User,56965,User,1.0
295844,99117,User,64463,User,1.0
295845,67424,User,58317,User,1.0
295846,65694,User,88841,User,1.0
295847,57789,User,97159,User,1.0
295848,95688,User,82941,User,1.0
295849,56996,User,97245,User,1.0
295850,98107,User,61034,User,1.0
295851,83598,User,96909,User,1.0
295852,57562,User,97330,User,1.0
295853,60542,User,97933,User,1.0
295854,61251,User,86677,User,1.0
295855,61251,User,73784,User,1.0
295856,61596,User,98222,User,1.0
295857,61596,User,63474,User,1.0
295858,97177,User,92190,User,1.0
295859,60512,User,60832,User,1.0
295860,79687,User,99410,User,1.0
295861,80153,User,99430,User,1.0
295862,58336,User,58330,User,1.0
295863,98765,User,69032,User,1.0
295864,57608,User,57263,User,1.0
295865,57608,User,58108,User,1.0
295866,58068,User,96570,User,1.0
295867,67075,User,58597,User,1.0
295868,57307,User,88567,User,1.0
295869,58220,User,79286,User,1.0
295870,58081,User,59020,User,1.0
295871,58081,User,58052,User,1.0
295872,67617,User,96426,User,1.0
295873,57001,User,97248,User,1.0
295874,56957,User,97234,User,1.0
295875,69173,User,65090,User,1.0
295876,57263,User,58108,User,3.0
295877,57263,User,92190,User,1.0
295878,57886,User,96479,User,1.0
295879,81729,User,96758,User,1.0
295880,97199,User,57724,User,1.0
295881,69983,User,96427,User,1.0
295882,61030,User,98058,User,1.0
295883,61030,User,61184,User,1.0
295884,56764,User,64463,User,1.0
295885,97447,User,56743,User,1.0
295886,57612,User,97340,User,1.0
295887,57612,User,56743,User,1.0
295888,61981,User,98316,User,1.0
295889,85644,User,87456,User,1.0
295890,85644,User,86430,User,1.0
295891,85746,User,86625,User,1.0
295892,86288,User,85746,User,1.0
295893,86645,User,87707,User,4.0
295894,86645,User,86700,User,4.0
295895,97155,User,97154,User,1.0
295896,63666,User,98126,User,1.0
295897,96512,User,96512,User,1.0
295898,57434,User,64463,User,1.0
295899,79271,User,57370,User,1.0
295900,86314,User,85238,User,1.0
295901,60300,User,90039,User,1.0
295902,85029,User,64463,User,1.0
295903,85029,User,79100,User,1.0
295904,64970,User,67064,User,1.0
295905,64970,User,64970,User,1.0
295906,61083,User,98050,User,1.0
295907,58978,User,97556,User,1.0
295908,56879,User,97214,User,1.0
295909,57990,User,57263,User,1.0
295910,57990,User,58108,User,1.0
295911,76655,User,98962,User,2.0
295912,64273,User,62587,User,1.0
295913,62134,User,76163,User,1.0
295914,76774,User,98984,User,1.0
295915,92813,User,96678,User,1.0
295916,98308,User,96386,User,1.0
295917,56846,User,97202,User,1.0
295918,60358,User,69408,User,1.0
295919,86278,User,99674,User,1.0
295920,57649,User,97349,User,1.0
295921,57599,User,97572,User,1.0
295922,62344,User,59020,User,1.0
295923,62344,User,64421,User,1.0
295924,96540,User,64970,User,1.0
295925,96211,User,67196,User,1.0
295926,70239,User,92190,User,1.0
295927,66229,User,65489,User,1.0
295928,67321,User,65372,User,1.0
295929,76705,User,97567,User,1.0
295930,76036,User,98804,User,1.0
295931,61904,User,88246,User,1.0
295932,81869,User,74469,User,1.0
295933,69717,User,68595,User,1.0
295934,69717,User,66524,User,2.0
295935,81010,User,96835,User,1.0
295936,85158,User,85147,User,1.0
295937,84300,User,99620,User,1.0
295938,58037,User,63222,User,1.0
295939,83157,User,83157,User,1.0
295940,58667,User,89629,User,1.0
295941,56607,User,56771,User,1.0
295942,74486,User,72198,User,1.0
295943,98073,User,61512,User,1.0
295944,61331,User,98079,User,1.0
295945,79966,User,79965,User,1.0
295946,56986,User,92190,User,2.0
295947,95854,User,69197,User,1.0
295948,95854,User,95692,User,1.0
295949,74204,User,61796,User,1.0
295950,83214,User,88246,User,1.0
295951,83214,User,94737,User,1.0
295952,83214,User,57692,User,1.0
295953,83214,User,82913,User,1.0
295954,60054,User,95111,User,1.0
295955,97450,User,57263,User,1.0
295956,96535,User,96773,User,1.0
295957,85594,User,85208,User,1.0
295958,57757,User,97373,User,1.0
295959,79907,User,79517,User,1.0
295960,94834,User,97603,User,1.0
295961,74590,User,65784,User,1.0
295962,80502,User,99477,User,1.0
295963,57704,User,56743,User,1.0
295964,83364,User,83122,User,1.0
295965,83364,User,59890,User,1.0
295966,58705,User,98783,User,1.0
295967,85519,User,85180,User,1.0
295968,85519,User,85150,User,1.0
295969,85519,User,85230,User,1.0
295970,85519,User,85208,User,1.0
295971,85519,User,85214,User,1.0
295972,85519,User,85341,User,1.0
295973,85519,User,85177,User,1.0
295974,58583,User,58484,User,1.0
295975,58583,User,58501,User,1.0
295976,57878,User,79100,User,1.0
295977,56838,User,97200,User,1.0
295978,59901,User,88567,User,1.0
295979,89254,User,99521,User,1.0
295980,89254,User,79243,User,1.0
295981,69817,User,87002,User,1.0
295982,63222,User,63246,User,1.0
295983,65156,User,64463,User,1.0
295984,95572,User,98794,User,1.0
295985,57776,User,56586,User,1.0
295986,57776,User,59831,User,1.0
295987,95142,User,64463,User,1.0
295988,61806,User,61838,User,1.0
295989,61002,User,73784,User,1.0
295990,96890,User,97603,User,1.0
295991,72652,User,72541,User,1.0
295992,94941,User,82981,User,1.0
295993,72612,User,72612,User,1.0
295994,58714,User,58501,User,1.0
295995,58991,User,94773,User,1.0
295996,97161,User,56586,User,1.0
295997,88287,User,97317,User,1.0
295998,62303,User,56677,User,1.0
295999,58956,User,97552,User,2.0
296000,64469,User,94852,User,1.0
296001,56638,User,97170,User,1.0
296002,86326,User,96797,User,1.0
296003,86326,User,86595,User,1.0
296004,86326,User,64516,User,1.0
296005,83488,User,82914,User,1.0
296006,62941,User,63007,User,1.0
296007,56646,User,56578,User,1.0
296008,72277,User,71874,User,1.0
296009,72277,User,66753,User,1.0
296010,77623,User,99185,User,1.0
296011,95135,User,97572,User,1.0
296012,95135,User,97555,User,1.0
296013,63652,User,96107,User,1.0
296014,60836,User,99528,User,1.0
