retweeted_id,retweet_id,original_tweet_id
192003,25228,55857
192004,25260,55860
192005,25277,55861
192006,25280,55862
192007,25312,55863
192008,25317,55864
192009,25320,55865
192010,25322,55866
192011,25324,55867
192012,25342,55869
192013,25343,55870
192014,25347,55871
192015,25352,55872
192016,25378,55873
192017,25382,55874
192018,25383,55875
192019,25385,55876
192020,25409,55879
192021,25423,55880
192022,25427,55881
192023,25454,55883
192024,25479,55886
192025,25525,55889
192026,25526,55890
192027,25537,55892
192028,25545,55893
192029,25556,55895
192030,25558,55896
192031,25568,55898
192032,25592,55899
192033,25593,55900
192034,25598,55901
192035,25658,55904
192036,25667,55906
192037,25670,55907
192038,25672,55908
192039,25682,55909
192040,25704,55910
192041,25728,55912
192042,25794,55915
192043,25797,55916
192044,25818,55917
192045,25822,55918
192046,25829,55920
192047,25831,55922
192048,25832,55923
192049,25850,55924
192050,25866,55926
192051,25877,55927
192052,25881,55928
192053,25886,55929
192054,25888,55930
192055,25905,55932
192056,25912,55933
192057,25916,55934
192058,25929,55935
192059,25935,55936
192060,25942,55937
192061,25966,55938
192062,25981,55940
192063,25990,55941
192064,25991,55942
192065,25992,55943
192066,25993,55944
192067,26028,55945
192068,26069,55948
192069,26079,55950
192070,26084,55951
192071,26101,55953
192072,26121,55954
192073,26133,55955
192074,26143,55956
192075,26213,55959
192076,26229,55961
192077,26237,55962
192078,26259,55963
192079,26266,55964
192080,26272,55965
192081,26280,55966
192082,26288,55967
192083,26294,55968
192084,26340,55969
192085,26354,55970
192086,26362,55971
192087,26373,55972
192088,26390,55974
192089,26456,55977
192090,26476,55978
192091,26481,55979
192092,26499,55982
192093,26504,26503
192094,26506,26505
192095,26507,26505
192096,26508,26505
192097,26509,26505
192098,26510,26503
192099,26511,26505
192100,26512,26505
192101,26513,26503
192102,26514,26505
192103,26515,26503
192104,26517,26503
192105,26518,26503
192106,26521,26505
192107,26522,26503
192108,26523,26503
192109,26524,26503
192110,26525,26503
192111,26526,26503
192112,26527,26503
192113,26528,26505
192114,26530,55985
192115,26531,26503
192116,26532,26503
192117,26533,55985
192118,26535,26534
192119,26536,55985
192120,26538,26534
192121,26539,26534
192122,26540,26534
192123,26541,55985
192124,26542,55985
192125,26545,26503
192126,26546,26503
192127,26547,26534
192128,26548,55985
192129,26549,26534
192130,26551,55986
192131,26552,26534
192132,26557,55985
192133,26563,55988
192134,26565,26554
192135,26566,26560
192136,26576,26575
192137,26578,26577
192138,26591,26590
192139,26596,55995
192140,26597,55985
192141,26600,26598
192142,26609,26583
192143,26611,26610
192144,26612,26610
192145,26613,26610
192146,26616,26610
192147,26617,55996
192148,26622,26610
192149,26623,26610
192150,26626,26590
192151,26628,26564
192152,26630,26604
192153,26636,26610
192154,26637,26564
192155,26640,26639
192156,26641,26639
192157,26644,26564
192158,26646,55998
192159,26648,55999
192160,26653,26649
192161,26659,55998
192162,26665,26610
192163,26669,55998
192164,26672,26610
192165,26673,26564
192166,26680,26678
192167,26687,26686
192168,26689,26686
192169,26691,26686
192170,26698,26686
192171,26706,55998
192172,26708,26686
192173,26710,26686
192174,26712,26686
192175,26717,55998
192176,26718,26686
192177,26719,55998
192178,26720,55998
192179,26721,55998
192180,26722,55998
192181,26724,56003
192182,26726,56003
192183,26732,26564
192184,26739,26702
192185,26740,26702
192186,26752,26575
192187,26754,26753
192188,26756,26753
192189,26760,26753
192190,26765,26702
192191,26771,26690
192192,26772,26690
192193,26773,26690
192194,26774,26697
192195,26779,56006
192196,26782,26564
192197,26787,26786
192198,26793,26564
192199,26801,56007
192200,26802,56007
192201,26812,56007
192202,26814,56007
192203,26817,26799
192204,26833,56007
192205,26844,26798
192206,26845,26798
192207,26852,26564
192208,26860,56007
192209,26863,26753
192210,26864,26753
192211,26865,26753
192212,26866,26753
192213,26868,26753
192214,26874,26564
192215,26875,26753
192216,26878,56013
192217,26879,56013
192218,26881,56013
192219,26883,26882
192220,26884,26880
192221,26885,26882
192222,26887,56013
192223,26891,26882
192224,26892,26880
192225,26895,26882
192226,26898,26564
192227,26899,56014
192228,26903,26900
192229,26906,26880
192230,26907,26900
192231,26909,26900
192232,26911,26900
192233,26912,56014
192234,26914,26900
192235,26916,56015
192236,26917,26900
192237,26920,56014
192238,26923,26882
192239,26925,26882
192240,26927,56013
192241,26934,56014
192242,26937,26882
192243,26938,26882
192244,26939,56014
192245,26941,56013
192246,26943,26882
192247,26944,26882
192248,26950,56014
192249,26955,56014
192250,26958,56013
192251,26960,56013
192252,26961,56014
192253,26962,56014
192254,26964,56013
192255,26966,26882
192256,26968,26880
192257,26972,56014
192258,26973,56014
192259,26974,26882
192260,26975,56013
192261,26979,56013
192262,26983,56014
192263,26991,26564
192264,26993,26564
192265,26998,56014
192266,27004,27003
192267,27006,56014
192268,27007,56018
192269,27015,26882
192270,27018,56019
192271,27027,56020
192272,27033,56014
192273,27043,55985
192274,27044,26880
192275,27045,26880
192276,27056,26880
192277,27060,56014
192278,27063,27062
192279,27080,27079
192280,27081,27079
192281,27082,26564
192282,27083,26564
192283,27084,27046
192284,27085,56023
192285,27094,26564
192286,27095,55985
192287,27108,27026
192288,27109,26564
192289,27110,27062
192290,27123,27121
192291,27128,27127
192292,27130,27076
192293,27134,27121
192294,27135,56029
192295,27137,27121
192296,27144,27142
192297,27148,27142
192298,27151,27121
192299,27155,27127
192300,27156,27121
192301,27157,27121
192302,27159,55985
192303,27164,56030
192304,27165,27163
192305,27167,27166
192306,27168,27166
192307,27170,27166
192308,27171,27166
192309,27173,27166
192310,27175,27166
192311,27183,27182
192312,27188,56032
192313,27197,27196
192314,27201,27196
192315,27202,27196
192316,27205,56033
192317,27210,27206
192318,27213,27208
192319,27214,56036
192320,27217,56033
192321,27225,56038
192322,27228,27227
192323,27234,56040
192324,27237,27236
192325,27238,27236
192326,27239,27235
192327,27240,27235
192328,27241,27236
192329,27243,27236
192330,27244,56040
192331,27245,27236
192332,27248,27236
192333,27252,27236
192334,27253,27236
192335,27257,56042
192336,27262,27236
192337,27270,27269
192338,27272,27271
192339,27274,27271
192340,27275,27271
192341,27279,56043
192342,27281,27271
192343,27291,27290
192344,27297,27290
192345,27299,27293
192346,27303,27290
192347,27305,56042
192348,27308,56045
192349,27310,56045
192350,27316,56045
192351,27327,27286
192352,27332,56045
192353,27333,56045
192354,27337,56048
192355,27345,27286
192356,27355,27347
192357,27358,27357
192358,27359,27357
192359,27360,27357
192360,27361,27357
192361,27362,27357
192362,27367,27366
192363,27371,27370
192364,27372,27370
192365,27375,27374
192366,27376,27374
192367,27382,27357
192368,27383,27357
192369,27391,27390
192370,27393,27388
192371,27402,27388
192372,27404,27388
192373,27411,27388
192374,27420,27357
192375,27431,27288
192376,27456,27455
192377,27457,27455
192378,27459,27458
192379,27475,27455
192380,27477,27455
192381,27478,27473
192382,27479,56052
192383,27481,27480
192384,27484,27455
192385,27486,27455
192386,27494,27455
192387,27506,27504
192388,27507,27504
192389,27508,27505
192390,27510,27509
192391,27515,56053
192392,27519,56054
192393,27553,56055
192394,27556,56056
192395,27564,56057
192396,27568,56058
192397,27584,56059
192398,27613,27610
192399,27615,56062
192400,27625,56063
192401,27626,56064
192402,27652,56065
192403,27653,56066
192404,27654,56067
192405,27655,56066
192406,27656,56067
192407,27658,56066
192408,27659,56066
192409,27661,56069
192410,27662,56070
192411,27665,56072
192412,27668,56073
192413,27669,56074
192414,27672,56075
192415,27674,56075
192416,27675,56076
192417,27676,56077
192418,27686,56080
192419,27688,56081
192420,27694,56082
192421,27695,56083
192422,27705,56086
192423,27711,56088
192424,27716,56090
192425,27719,56091
192426,27723,56093
192427,27727,56094
192428,27730,56096
192429,27738,56098
192430,27739,56099
192431,27741,56099
192432,27745,56066
192433,27747,56099
192434,27748,56101
192435,27751,56102
192436,27752,56103
192437,27754,56104
192438,27755,56105
192439,27756,56106
192440,27760,56108
192441,27762,56109
192442,27765,56091
192443,27771,56112
192444,27774,56114
192445,27776,56115
192446,27781,56112
192447,27784,56093
192448,27785,56115
192449,27787,56117
192450,27794,56118
192451,27798,56120
192452,27803,56121
192453,27806,56122
192454,27807,56121
192455,27809,56124
192456,27821,56129
192457,27824,56130
192458,27825,56131
192459,27826,56066
192460,27827,56132
192461,27830,56133
192462,27833,56135
192463,27834,56136
192464,27836,56137
192465,27838,56138
192466,27840,56139
192467,27846,56140
192468,27847,56135
192469,27863,56142
192470,27867,56143
192471,27870,56144
192472,27871,56145
192473,27874,56112
192474,27876,56146
192475,27877,56147
192476,27881,56148
192477,27882,56149
192478,27884,56150
192479,27888,56151
192480,27893,56153
192481,27898,56154
192482,27899,56155
192483,27901,56147
192484,27910,56156
192485,27912,56157
192486,27925,56159
192487,27927,56160
192488,27929,56157
192489,27930,56147
192490,27933,56161
192491,27935,56162
192492,27942,56163
192493,27946,56164
192494,27948,56166
192495,27949,56167
192496,27952,56147
192497,27953,56168
192498,27958,56169
192499,27960,56170
192500,27961,56171
192501,27965,56147
192502,27975,56174
192503,27976,56175
192504,27978,56164
192505,27984,56179
192506,27988,56179
192507,27989,56181
192508,27990,56179
192509,27991,56179
192510,27992,56179
192511,27995,56182
192512,27996,56183
192513,27997,56174
192514,28002,56184
192515,28005,56147
192516,28007,56185
192517,28009,56186
192518,28010,56157
192519,28024,56188
192520,28025,56189
192521,28040,56147
192522,28044,56192
192523,28045,56066
192524,28051,56193
192525,28055,56194
192526,28056,56145
192527,28058,56195
192528,28064,56196
192529,28067,56198
192530,28072,56199
192531,28078,56112
192532,28083,56200
192533,28085,56200
192534,28093,56147
192535,28095,56202
192536,28098,56147
192537,28099,56203
192538,28110,56204
192539,28124,56206
192540,28125,56206
192541,28127,56207
192542,28128,56208
192543,28133,56209
192544,28136,56211
192545,28142,28141
192546,28152,56213
192547,28154,56147
192548,28165,56214
192549,28167,56215
192550,28175,56216
192551,28176,56217
192552,28179,56218
192553,28180,56219
192554,28185,56220
192555,28186,56221
192556,28187,56222
192557,28188,56223
192558,28192,56224
192559,28194,56226
192560,28201,56227
192561,28202,56228
192562,28208,56229
192563,28209,56230
192564,28211,56231
192565,28220,56233
192566,28225,56235
192567,28230,56236
192568,28231,56237
192569,28247,56238
192570,28249,56240
192571,28250,56241
192572,28259,56243
192573,28261,56244
192574,28264,56245
192575,28265,56246
192576,28269,56247
192577,28270,56248
192578,28272,56249
192579,28274,56250
192580,28283,56252
192581,28285,56254
192582,28287,56255
192583,28288,56256
192584,28295,56257
192585,28296,56258
192586,30804,56259
192587,30816,56261
192588,30819,56262
192589,30828,56266
192590,30834,56267
192591,30837,56269
192592,30838,56270
192593,30848,56272
192594,30857,56274
192595,30868,56276
192596,30869,56277
192597,30870,56278
192598,30873,56279
192599,30876,56280
192600,30880,56281
192601,30886,56282
192602,30889,56284
192603,30903,56286
192604,30926,56287
192605,30931,56288
192606,30933,56289
192607,30959,56293
192608,30961,56294
192609,30967,56295
192610,31089,56298
192611,31101,56299
192612,31157,56300
192613,31180,56302
192614,31187,56303
192615,31241,56305
192616,31253,56306
192617,31263,56307
192618,31271,56308
192619,31295,31111
192620,31297,31113
192621,31306,56309
192622,31308,31275
192623,31309,31016
192624,31310,56310
192625,31312,31201
192626,31324,56311
192627,31326,31286
192628,31327,56312
192629,31335,56313
192630,31338,56302
192631,31339,56303
192632,31341,31192
192633,31344,31116
192634,31346,31235
192635,31350,31293
192636,31352,31090
192637,31354,56315
192638,31355,56316
192639,31356,31204
192640,31358,31278
192641,31362,30938
192642,31369,31112
192643,31372,31199
192644,31373,30920
192645,31374,31290
192646,31376,31289
192647,31377,56317
192648,31398,56319
192649,31405,30928
192650,31412,31291
192651,31414,31118
192652,31417,31022
192653,31421,31075
192654,31428,56321
192655,31436,31238
192656,31438,31037
192657,31441,31288
192658,31442,31006
192659,31443,56323
192660,31444,31244
192661,31466,30890
192662,31482,56326
192663,31485,51162
192664,31489,56308
192665,31501,31214
192666,31508,31249
192667,31527,31220
192668,31529,56327
192669,31533,31003
192670,31546,31069
192671,31561,56299
192672,31566,31183
192673,31569,31103
192674,31571,31038
192675,31579,56330
192676,31580,56331
192677,31599,31178
192678,31620,56332
192679,31648,56334
192680,31662,56335
192681,31675,56337
192682,31680,30905
192683,31686,56338
192684,31693,56339
192685,31705,56340
192686,31729,56341
192687,31748,56342
192688,31795,31244
192689,31798,56343
192690,31800,56344
192691,31801,31497
192692,31804,31697
192693,31809,31588
192694,31811,56345
192695,31812,56346
192696,31817,31577
192697,31819,31632
192698,31823,31612
192699,31824,56319
192700,31830,31504
192701,31833,31563
192702,31837,31669
192703,31838,31201
192704,31840,56334
192705,31842,31357
192706,31844,31696
192707,31845,31652
192708,31847,31753
192709,31849,31615
192710,31851,56321
192711,31855,56348
192712,31857,31605
192713,31858,31378
192714,31865,31037
192715,31867,56349
192716,31872,31736
192717,31873,31636
192718,31879,56352
192719,31886,56353
192720,31887,31235
192721,31892,31293
192722,31893,30938
192723,31895,56354
192724,31899,31185
192725,31901,56355
192726,31906,31761
192727,31911,56307
192728,31919,31332
192729,31920,31751
192730,31931,30902
192731,31939,56357
192732,31955,56338
192733,31960,31426
192734,31968,31727
192735,31971,31735
192736,31983,56358
192737,32004,31551
192738,32009,31739
192739,32012,31783
192740,32015,56361
192741,32016,31022
192742,32018,56362
192743,32028,30970
192744,32036,56332
192745,32041,56313
192746,32044,56365
192747,32045,31650
192748,32051,31118
192749,32057,56312
192750,32060,31653
192751,32061,31706
192752,32108,31090
192753,32122,56335
192754,32143,56367
192755,32149,56368
192756,32151,31380
192757,32156,56369
192758,32160,31476
192759,32168,56370
192760,32169,56371
192761,32172,31635
192762,32188,30920
192763,32193,56372
192764,32202,30928
192765,32206,31625
192766,32211,31382
192767,32235,30991
192768,32241,31082
192769,32248,31630
192770,32257,31649
192771,32274,56373
192772,32281,31667
192773,32289,56374
192774,32294,56375
192775,32296,56376
192776,32299,56306
192777,32305,31235
192778,32307,56377
192779,32308,31649
192780,32309,56354
192781,32312,32258
192782,32315,32078
192783,32318,31964
192784,32322,32150
192785,32325,31118
192786,32326,32263
192787,32328,31818
192788,32331,32140
192789,32342,56379
192790,32355,56345
192791,32357,56380
192792,32358,31380
192793,32359,31090
192794,32364,31995
192795,32366,32210
192796,32369,56381
192797,32371,56382
192798,32374,32093
192799,32375,32256
192800,32377,32223
192801,32378,32052
192802,32389,32262
192803,32392,32042
192804,32398,32180
192805,32401,56383
192806,32406,31820
192807,32408,30890
192808,32411,56384
192809,32412,31871
192810,32425,56374
192811,32427,56372
192812,32430,31625
192813,32431,31905
192814,32441,56385
192815,32454,32270
192816,32473,56362
192817,32479,56387
192818,32482,31740
192819,32485,31378
192820,32487,31124
192821,32498,31747
192822,32499,31178
192823,32503,31022
192824,32512,56388
192825,32559,32215
192826,32564,56389
192827,32571,31504
192828,32575,31753
192829,32584,56343
192830,32586,56373
192831,32589,56391
192832,32593,56392
192833,32600,31551
192834,32619,32139
192835,32622,31548
192836,32623,32182
192837,32635,31103
192838,32636,31192
192839,32640,31016
192840,32643,32166
192841,32644,31471
192842,32647,31979
192843,32652,30998
192844,32654,31419
192845,32656,32199
192846,32660,31799
192847,32666,56396
192848,32669,31201
192849,32672,56397
192850,32676,31304
192851,32689,31984
192852,32709,32031
192853,32711,31999
192854,32724,56355
192855,32739,31962
192856,32754,56398
192857,32757,31200
192858,32769,31603
192859,32770,32183
192860,32773,56399
192861,32774,56400
192862,32798,30936
192863,32809,56402
192864,32812,32120
192865,32814,32093
192866,32816,32457
192867,32817,56403
192868,32820,32637
192869,32824,32789
192870,32832,32645
192871,32838,32691
192872,32852,32760
192873,32854,32785
192874,32856,31612
192875,32863,32263
192876,32867,32730
192877,32871,32140
192878,32872,56399
192879,32875,56362
192880,32881,32678
192881,32894,32545
192882,32901,56404
192883,32904,32531
192884,32907,56405
192885,32916,56379
192886,32921,32601
192887,32925,56406
192888,32927,32056
192889,32930,32602
192890,32933,32790
192891,32942,32597
192892,32951,31178
192893,32953,31235
192894,32957,56345
192895,32958,31140
192896,32966,32792
192897,32971,56389
192898,32975,31636
192899,32979,32259
192900,32980,31905
192901,32985,32470
192902,32988,32616
192903,32992,31871
192904,32995,32314
192905,33001,32793
192906,33005,31696
192907,33006,56408
192908,33008,32351
192909,33011,56409
192910,33022,32731
192911,33030,32683
192912,33035,56315
192913,33041,31669
192914,33046,56295
192915,33048,31484
192916,33051,56349
192917,33052,32544
192918,33054,56410
192919,33061,32751
192920,33067,31799
192921,33068,31588
192922,33070,32558
192923,33072,32218
192924,33085,31592
192925,33087,32705
192926,33092,31192
192927,33094,32320
192928,33102,31860
192929,33108,32118
192930,33115,32715
192931,33119,31378
192932,33120,31577
192933,33124,56412
192934,33125,56382
192935,33144,56413
192936,33162,56317
192937,33164,56415
192938,33178,30884
192939,33180,32748
192940,33186,31463
192941,33194,31476
192942,33220,31874
192943,33223,31379
192944,33226,32410
192945,33254,31999
192946,33259,56417
192947,33334,56419
192948,33398,56420
192949,33404,56421
192950,33432,56423
192951,33434,56424
192952,33446,56425
192953,33455,56426
192954,33458,56427
192955,33463,56428
192956,33494,56429
192957,33523,51195
192958,33568,51198
192959,33589,56433
192960,33610,56434
192961,33626,56435
192962,33638,56436
192963,33653,56438
192964,33672,56439
192965,33684,56440
192966,33694,56441
192967,33695,56442
192968,33696,56443
192969,33722,56444
192970,33761,56446
192971,33771,56447
192972,33776,56448
192973,33793,56450
192974,33794,33769
192975,33796,51204
192976,33799,33779
192977,33804,33754
192978,33833,33705
192979,33845,33778
192980,33854,56453
192981,33860,33768
192982,33873,33747
192983,33878,56454
192984,33889,33602
192985,33901,33792
192986,33913,56455
192987,33918,51213
192988,33945,56457
192989,33953,56458
192990,33955,56459
192991,33975,33765
192992,33996,56461
192993,34033,56462
192994,34041,33701
192995,34066,56464
192996,34090,51222
192997,34093,56465
192998,34094,56424
192999,34111,56467
193000,34147,56470
193001,34156,56471
193002,34175,33367
193003,34213,56473
193004,34220,56474
193005,34222,56475
193006,34227,56476
193007,34254,51238
193008,34286,56477
193009,34297,33914
193010,34299,34266
193011,34300,51245
193012,34306,34277
193013,34307,34086
193014,34310,34197
193015,34315,56480
193016,34316,34130
193017,34317,34281
193018,34318,56481
193019,34323,34199
193020,34324,34191
193021,34325,56482
193022,34326,34256
193023,34328,56483
193024,34334,51238
193025,34335,56484
193026,34336,34292
193027,34337,34058
193028,34338,34174
193029,34345,34259
193030,34349,33961
193031,34350,56486
193032,34365,34218
193033,34370,34279
193034,34371,56488
193035,34375,56489
193036,34380,34145
193037,34381,51280
193038,34383,33938
193039,34399,56490
193040,34400,34212
193041,34407,34225
193042,34411,51220
193043,34414,33747
193044,34420,34202
193045,34427,56492
193046,34438,33852
193047,34446,56493
193048,34448,56494
193049,34452,34234
193050,34453,56495
193051,34455,33916
193052,34456,33951
193053,34458,56496
193054,34459,34232
193055,34460,34230
193056,34465,56471
193057,34469,33814
193058,34475,34251
193059,34498,34196
193060,34504,56497
193061,34508,33803
193062,34512,34207
193063,34521,34039
193064,34527,56498
193065,34569,34265
193066,34572,56500
193067,34573,33822
193068,34587,56501
193069,34596,34239
193070,34615,51262
193071,34641,33935
193072,34642,34047
193073,34645,34253
193074,34649,33825
193075,34652,34036
193076,34658,56503
193077,34662,56504
193078,34664,33602
193079,34680,56505
193080,34711,56464
193081,34717,56506
193082,34722,56507
193083,34723,56508
193084,34726,56465
193085,34737,56510
193086,34746,33768
193087,34764,33895
193088,34770,33846
193089,34789,56513
193090,34794,34784
193091,34797,33832
193092,34799,34771
193093,34803,56508
193094,34804,56510
193095,34805,56514
193096,34806,34687
193097,34809,34562
193098,34812,34783
193099,34814,34091
193100,34815,34763
193101,34816,34507
193102,34818,34739
193103,34819,34601
193104,34823,34689
193105,34828,34679
193106,34833,34624
193107,34834,34002
193108,34841,34663
193109,34847,34773
193110,34849,34606
193111,34851,34253
193112,34853,56507
193113,34860,33754
193114,34862,56516
193115,34863,34104
193116,34864,34621
193117,34870,56500
193118,34874,56504
193119,34875,51262
193120,34879,34715
193121,34884,34748
193122,34886,51280
193123,34890,34734
193124,34893,56496
193125,34898,34667
193126,34911,33750
193127,34916,56518
193128,34922,56519
193129,34928,56520
193130,34931,56521
193131,34932,34719
193132,34938,56501
193133,34940,34768
193134,34943,34610
193135,34944,34780
193136,34953,56522
193137,34955,56523
193138,34956,34281
193139,34959,34682
193140,34961,56482
193141,34962,34415
193142,34964,56524
193143,34977,34755
193144,34998,56525
193145,35001,34413
193146,35029,33701
193147,35036,51274
193148,35053,34013
193149,35054,34633
193150,35056,56527
193151,35068,34292
193152,35071,34408
193153,35084,34302
193154,35090,34681
193155,35099,56528
193156,35106,56492
193157,35120,33919
193158,35131,33884
193159,35134,34360
193160,35145,56464
193161,35146,56529
193162,35147,33914
193163,35151,56530
193164,35158,56531
193165,35182,56532
193166,35185,34699
193167,35219,56533
193168,35228,34626
193169,35233,56535
193170,35235,33768
193171,35270,56536
193172,35278,56538
193173,35293,35284
193174,35301,56541
193175,35303,35199
193176,35304,56542
193177,35305,34771
193178,35306,35230
193179,35310,56543
193180,35311,35129
193181,35314,35204
193182,35318,35240
193183,35323,35216
193184,35326,35226
193185,35328,34881
193186,35337,34415
193187,35340,35286
193188,35342,56544
193189,35347,56545
193190,35350,35234
193191,35351,56546
193192,35352,35246
193193,35353,34980
193194,35354,35191
193195,35363,35247
193196,35366,51289
193197,35372,56470
193198,35383,34018
193199,35385,34555
193200,35387,56530
193201,35394,56548
193202,35399,34924
193203,35400,56549
193204,35404,56507
193205,35407,34574
193206,35411,56550
193207,35415,35180
193208,35419,34610
193209,35421,34817
193210,35425,34549
193211,35426,34548
193212,35427,34218
193213,35429,51302
193214,35431,34540
193215,35435,35221
193216,35436,34528
193217,35439,56518
193218,35455,56536
193219,35456,56551
193220,35460,34239
193221,35462,35194
193222,35474,34892
193223,35475,35076
193224,35483,34537
193225,35486,56552
193226,35489,56554
193227,35491,33826
193228,35496,35213
193229,35505,35105
193230,35506,35122
193231,35511,34941
193232,35520,56500
193233,35540,34763
193234,35542,56533
193235,35550,34086
193236,35554,33861
193237,35556,56557
193238,35557,33699
193239,35561,56493
193240,35564,33607
193241,35565,56558
193242,35569,33575
193243,35574,34966
193244,35581,33961
193245,35584,34483
193246,35586,35259
193247,35599,35260
193248,35603,34281
193249,35606,34784
193250,35608,35159
193251,35620,34017
193252,35629,51262
193253,35638,56501
193254,35647,34900
193255,35650,56560
193256,35655,35072
193257,35660,56481
193258,35666,56446
193259,35667,34683
193260,35671,34360
193261,35675,35237
193262,35728,56562
193263,35751,56563
193264,35755,35275
193265,35772,56564
193266,35777,56565
193267,35784,56566
193268,35787,56567
193269,35789,34507
